Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,204826.0,RIPUN DAS,INR,1.0,11.0,208366.0,BISHNU BORUAH,03-Nov-2023 12:09 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,11.0,204826.0,RIPUN DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,204840.0,REBAT SONOWAL,INR,1.0,12.0,208353.0,BISHWAJIT GOGOI,03-Nov-2023 11:55 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,12.0,204840.0,REBAT SONOWAL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,204849.0,SAFIR AHMED,INR,1.0,13.0,208431.0,Bishwajit Hazarika,03-Nov-2023 01:32 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,13.0,204849.0,SAFIR AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,205305.0,TITUL MEDOK,INR,1.0,14.0,206919.0,Bitupan Chamuah,26-Oct-2023 03:52 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,14.0,205305.0,TITUL MEDOK,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,205322.0,SIBIRAM TAW,INR,1.0,15.0,203293.0,BRAHMAPUTRA COMMERCE AND TRADE,09-Oct-2023 07:18 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,15.0,205322.0,SIBIRAM TAW,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,205336.0,M/S S.D TRADERS,INR,1.0,16.0,208345.0,CHIRANJIT GOGOI,03-Nov-2023 11:39 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,16.0,205336.0,M/S S.D TRADERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,205371.0,Ambika BAruah,INR,1.0,17.0,203578.0,CHIRAN KUMAR GOGOI,11-Oct-2023 02:01 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,17.0,205371.0,Ambika BAruah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,205387.0,RAJ KUMAR JIMEY,INR,1.0,18.0,206155.0,Debajit Changmai,25-Oct-2023 02:23 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,18.0,205387.0,RAJ KUMAR JIMEY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,205389.0,Power Tools and Engineering,INR,1.0,19.0,206412.0,DHAN HAZARIKA,26-Oct-2023 09:25 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,19.0,205389.0,Power Tools and Engineering,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,205495.0,UTPAL BORPATRA GOHAIN,INR,1.0,20.0,207574.0,DHARITRI GOGOI,30-Oct-2023 07:42 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,20.0,205495.0,UTPAL BORPATRA GOHAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,205498.0,KRISHNA ENGINEERINGS,INR,1.0,21.0,203858.0,Dibya Jyoti Hazarika,12-Oct-2023 03:10 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,21.0,205498.0,KRISHNA ENGINEERINGS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,205511.0,UTPAL SAIKIA,INR,1.0,22.0,207946.0,DIGANTA SAIKIA,01-Nov-2023 04:44 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,22.0,205511.0,UTPAL SAIKIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,205529.0,YOGYA PROJECTS,INR,1.0,23.0,206851.0,DILIP KUMAR SAIKIA,26-Oct-2023 03:21 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,23.0,205529.0,YOGYA PROJECTS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,205536.0,Rajib Sonowal,INR,1.0,24.0,208521.0,DINANATH PRASAD,03-Nov-2023 03:52 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,24.0,205536.0,Rajib Sonowal,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,205671.0,S. G. Construction,INR,1.0,25.0,208399.0,DIPAK BORUAH,03-Nov-2023 12:47 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,25.0,205671.0,S. G. Construction,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,205673.0,Jagadish Mili,INR,1.0,26.0,206438.0,Dipak Gogoi,26-Oct-2023 10:05 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,26.0,205673.0,Jagadish Mili,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,205675.0,Jugal Kumbang,INR,1.0,27.0,203251.0,DIPEN BORUAH,09-Oct-2023 04:41 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,27.0,205675.0,Jugal Kumbang,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,205679.0,Laken Basumatary,INR,1.0,28.0,208381.0,Dipen Gogoi,03-Nov-2023 12:28 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,28.0,205679.0,Laken Basumatary,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,205795.0,shoiab khan,INR,1.0,29.0,206422.0,Dulu Chutia,26-Oct-2023 09:42 AM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,29.0,205795.0,shoiab khan,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,205882.0,SATYENDRA BORAH,INR,1.0,30.0,208449.0,HARIPRASAD BARUAH,03-Nov-2023 01:57 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,30.0,205882.0,SATYENDRA BORAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,205885.0,SUPRAKASH DUTTA,INR,1.0,31.0,206121.0,HEMA GOHAIN,25-Oct-2023 01:21 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,31.0,205885.0,SUPRAKASH DUTTA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,205890.0,MRIDUL DUTTA,INR,1.0,32.0,208524.0,Hemanta Gogoi,03-Nov-2023 03:56 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,32.0,205890.0,MRIDUL DUTTA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,205958.0,BABU DCHAMUAH,INR,1.0,33.0,203889.0,Ilakshi Borgohain,12-Oct-2023 03:55 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,33.0,205958.0,BABU DCHAMUAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,206053.0,PAPU GOGOI,INR,1.0,34.0,208505.0,Imdad Ali Hazarika,03-Nov-2023 03:30 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,34.0,206053.0,PAPU GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,206080.0,BIPLAB GOGOI,INR,1.0,35.0,205673.0,Jagadish Mili,21-Oct-2023 01:40 PM,Accepted-AOC,Awarded,17-Jul-2024 05:56 PM,,,,,,,,,,,,,35.0,206080.0,BIPLAB GOGOI,1.0,L1,,,,,,,,,
