Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,204354.0,KAMRUL ISLAM,INR,1.0,11.0,205961.0,amir hussain,24-Oct-2023 12:59 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,11.0,204354.0,KAMRUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,204798.0,JAGAT CHANDRA MEDHI,INR,1.0,12.0,205847.0,ANANTA KUMAR DEKA,23-Oct-2023 10:44 AM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,12.0,204798.0,JAGAT CHANDRA MEDHI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,204916.0,SAHJAHAN ALI,INR,1.0,13.0,206925.0,ANOWAR HUSSAIN,26-Oct-2023 03:57 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,13.0,204916.0,SAHJAHAN ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,204926.0,NARAYAN PRASAD KHETAWAT,INR,1.0,14.0,206141.0,ANOWER HUSSAIN,25-Oct-2023 01:55 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,14.0,204926.0,NARAYAN PRASAD KHETAWAT,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,204935.0,ABDUL RASHID,INR,1.0,15.0,205184.0,Arabinda Nath,19-Oct-2023 04:15 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,15.0,204935.0,ABDUL RASHID,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,204983.0,RITUMONI BORO,INR,1.0,16.0,204149.0,ASHRAFUL ALOM,13-Oct-2023 10:24 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,16.0,204983.0,RITUMONI BORO,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,205012.0,MOLLAH ENTERPRISE,INR,1.0,17.0,206265.0,ASIF AHMED,25-Oct-2023 06:37 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,17.0,205012.0,MOLLAH ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,205014.0,CHANDAN KR BASUMATARY,INR,1.0,18.0,205838.0,ATOWAR RAHMAN CHOUDHURY,23-Oct-2023 10:15 AM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,18.0,205014.0,CHANDAN KR BASUMATARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,205089.0,DILIP KUMAR BASUMATARY,INR,1.0,19.0,205965.0,AYAN DAIMARI,24-Oct-2023 01:28 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,19.0,205089.0,DILIP KUMAR BASUMATARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,205136.0,DHARANIDHAR KALITA,INR,1.0,20.0,205528.0,AZIZUR ROHMAN,20-Oct-2023 05:40 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,20.0,205136.0,DHARANIDHAR KALITA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,205142.0,M/S.SOMNATH CHAKRABORTY,INR,1.0,21.0,205931.0,BASANTA KUMAR MEDHI,24-Oct-2023 09:09 AM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,21.0,205142.0,M/S.SOMNATH CHAKRABORTY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,205170.0,LOKEN NATH,INR,1.0,22.0,205817.0,Bhaskar Baruah,22-Oct-2023 02:28 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,22.0,205170.0,LOKEN NATH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,205184.0,Arabinda Nath,INR,1.0,23.0,206333.0,BHASKAR SARMA,25-Oct-2023 09:37 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,23.0,205184.0,Arabinda Nath,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,205217.0,AKBAR ALI MUNCHI,INR,1.0,24.0,208394.0,BINOD CHOUHAN,03-Nov-2023 12:46 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,24.0,205217.0,AKBAR ALI MUNCHI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,205222.0,MD HABEZ ALI,INR,1.0,25.0,208134.0,BIPUL DEKA,02-Nov-2023 12:46 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,25.0,205222.0,MD HABEZ ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,205230.0,RUP KAMAL SWARGIARY,INR,1.0,26.0,205666.0,B K ENTERPRISE,21-Oct-2023 12:53 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,26.0,205230.0,RUP KAMAL SWARGIARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,205245.0,SHEKHAR CHOUDHURY,INR,1.0,27.0,203280.0,BRAHMAPUTRA COMMERCE AND TRADE,09-Oct-2023 06:43 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,27.0,205245.0,SHEKHAR CHOUDHURY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,205323.0,M/S S.D TRADERS,INR,1.0,28.0,208470.0,b s enterprise,03-Nov-2023 02:37 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,28.0,205323.0,M/S S.D TRADERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,205373.0,Nurislam,INR,1.0,29.0,206227.0,CHAITANYA DAS,25-Oct-2023 05:14 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,29.0,205373.0,Nurislam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,205375.0,Power Tools and Engineering,INR,1.0,30.0,205014.0,CHANDAN KR BASUMATARY,18-Oct-2023 07:49 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,30.0,205375.0,Power Tools and Engineering,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,205470.0,KRISHNA ENGINEERINGS,INR,1.0,31.0,205833.0,DALIM ALI,23-Oct-2023 08:37 AM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,31.0,205470.0,KRISHNA ENGINEERINGS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,205481.0,mofidul anom sarkar,INR,1.0,32.0,207285.0,DEEPAK KR BARO,28-Oct-2023 05:39 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,32.0,205481.0,mofidul anom sarkar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,205500.0,Md. Chanmal Ali,INR,1.0,33.0,203474.0,DEEPAK KUMAR DAS,10-Oct-2023 07:49 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,33.0,205500.0,Md. Chanmal Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,205502.0,YOGYA PROJECTS,INR,1.0,34.0,206765.0,Deraj Saikia,26-Oct-2023 02:30 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,34.0,205502.0,YOGYA PROJECTS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,205528.0,AZIZUR ROHMAN,INR,1.0,35.0,205136.0,DHARANIDHAR KALITA,19-Oct-2023 02:08 PM,Accepted-AOC,Awarded,18-Jul-2024 03:07 PM,,,,,,,,,,,,,35.0,205528.0,AZIZUR ROHMAN,1.0,L1,,,,,,,,,
