Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,215172.0,Diptendu Swami,INR,1.0,11.0,218828.0,Bhuyan Offset Printing,05-Jan-2024 06:12 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,11.0,215172.0,Diptendu Swami,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,215253.0,Kumarjit Enterprise,INR,1.0,12.0,219033.0,BIJIT SHARMA,05-Jan-2024 07:35 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,12.0,215253.0,Kumarjit Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,215449.0,SAURAV SEN,INR,1.0,13.0,215150.0,BILIN ADHIKARY,03-Jan-2024 07:51 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,13.0,215449.0,SAURAV SEN,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,215509.0,M D TRADE AND SUPPLY,INR,1.0,14.0,219252.0,Call And Fix,06-Jan-2024 04:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,14.0,215509.0,M D TRADE AND SUPPLY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,215569.0,Hemanga Kumar Deuri,INR,1.0,15.0,215666.0,DEBA PRASAD SARMA,19-Dec-2023 04:01 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,15.0,215569.0,Hemanga Kumar Deuri,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,215604.0,Jakir Hossain Ahmed,INR,1.0,16.0,217696.0,Debojit Chakrabort,28-Dec-2023 04:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,16.0,215604.0,Jakir Hossain Ahmed,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,215620.0,M/S Babajee Enterprise,INR,1.0,17.0,218830.0,DEEPAK CHETRY,05-Jan-2024 12:52 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,17.0,215620.0,M/S Babajee Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,215666.0,DEBA PRASAD SARMA,INR,1.0,18.0,219067.0,Dhrubajyoti Dutta,05-Jan-2024 08:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,18.0,215666.0,DEBA PRASAD SARMA,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,215691.0,"R.K Enterprise,Bilasipara",INR,1.0,19.0,218993.0,Dibyajyoti Kaushik,05-Jan-2024 06:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,19.0,215691.0,"R.K Enterprise,Bilasipara",1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,215709.0,KAILASH BHUYAN,INR,1.0,20.0,215172.0,Diptendu Swami,18-Dec-2023 09:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,20.0,215709.0,KAILASH BHUYAN,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,215974.0,SUPRIYA PAUL,INR,1.0,21.0,215083.0,D.I. STATIONERIES,05-Jan-2024 08:50 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,21.0,215974.0,SUPRIYA PAUL,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,217484.0,ANI ENTERPRISE,INR,1.0,22.0,218646.0,DMS,06-Jan-2024 12:42 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,22.0,217484.0,ANI ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,217696.0,Debojit Chakrabort,INR,1.0,23.0,218766.0,DS Enterprise,05-Jan-2024 06:33 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,23.0,217696.0,Debojit Chakrabort,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,217898.0,M/S-RAM KRISHNA PHOTOSTATE AND STATIONERIES,INR,1.0,24.0,218880.0,DURGA PRASAD UPADHYA,05-Jan-2024 08:30 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,24.0,217898.0,M/S-RAM KRISHNA PHOTOSTATE AND STATIONERIES,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,218481.0,TEZPUR STATIONERY HOUSE,INR,1.0,25.0,219198.0,ENAJORI ENTERPRISE,06-Jan-2024 04:04 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,25.0,218481.0,TEZPUR STATIONERY HOUSE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,218546.0,Suman Enterprise,INR,1.0,26.0,219233.0,Galaxy Enterprise,06-Jan-2024 03:32 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,26.0,218546.0,Suman Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,218565.0,M/s Hari Om Associates,INR,1.0,27.0,219105.0,GYANDEEP GOSWAMI,06-Jan-2024 11:01 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,27.0,218565.0,M/s Hari Om Associates,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,218581.0,PARLEE ENETRPRISE,INR,1.0,28.0,215569.0,Hemanga Kumar Deuri,05-Jan-2024 02:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,28.0,218581.0,PARLEE ENETRPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,218583.0,Ratul Sarma,INR,1.0,29.0,218638.0,HIMANGSHU PATGIRI,06-Jan-2024 02:47 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,29.0,218583.0,Ratul Sarma,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,218585.0,SHARMA OFFSET PRINTERS,INR,1.0,30.0,218827.0,HRISOB ENTERPRISE,06-Jan-2024 12:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,30.0,218585.0,SHARMA OFFSET PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,218586.0,MANISH KUMAR KUMPAWAT,INR,1.0,31.0,219142.0,Imperial Intercontinental,06-Jan-2024 02:13 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,31.0,218586.0,MANISH KUMAR KUMPAWAT,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,218604.0,BARPETA OFFSET PRESS,INR,1.0,32.0,219004.0,Jahangir Alom Shah,05-Jan-2024 06:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,32.0,218604.0,BARPETA OFFSET PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,218610.0,Tridip Baruah,INR,1.0,33.0,215604.0,Jakir Hossain Ahmed,04-Jan-2024 02:59 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,33.0,218610.0,Tridip Baruah,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,218638.0,HIMANGSHU PATGIRI,INR,1.0,34.0,218951.0,JAYSHREE ENTERPRISE,05-Jan-2024 08:32 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,34.0,218638.0,HIMANGSHU PATGIRI,1.0,L1,,,,,,,,,,,,,,,
