Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_13165_71,2023_PHED_32115_8,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,18-Aug-2023 10:00 AM,16-Sep-2023 03:00 PM,18-Aug-2023 10:00 AM,15-Sep-2023 04:00 PM,NA ,NA ,18-Aug-2023 11:00 AM,15-Sep-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum_01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 08 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER NAGAON CIRCLE UNDER JJM ASSAM,PKG 08 FIXATION OF RATES FOR THE ADDITIONAL ITEM FUNCTIONAL HOUSEHOLD TAP CONNECTION WITH WATER STORAGE TANK MEANT TO BE PROVIDED TO NEW PIPED WATER SUPPLY SCHEMES UNDER NAGAON CIRCLE UNDER JAL JEEVAN MISSION ASSAM,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,NAGAON,782001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_13165_71,2023_PHED_32115_8,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,18-Aug-2023 10:00 AM,16-Sep-2023 03:00 PM,18-Aug-2023 10:00 AM,15-Sep-2023 04:00 PM,NA ,NA ,18-Aug-2023 11:00 AM,15-Sep-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum_01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 08 FIXATION OF RATES FOR ADDITIONAL ITEM FHTC WITH WATER STORAGE TANK MEANT FOR NEW PWSS UNDER NAGAON CIRCLE UNDER JJM ASSAM,PKG 08 FIXATION OF RATES FOR THE ADDITIONAL ITEM FUNCTIONAL HOUSEHOLD TAP CONNECTION WITH WATER STORAGE TANK MEANT TO BE PROVIDED TO NEW PIPED WATER SUPPLY SCHEMES UNDER NAGAON CIRCLE UNDER JAL JEEVAN MISSION ASSAM,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,NAGAON,782001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,25-Jul-2024,INR 1,365.0,Milan Kalita,26-Jul-2024 12:32 PM,RFP_28_NAGAON_CIRCLE.pdf (554.00 KB),1.0,196093.0,Ajijul Haque,INR,1.0,1.0,198173.0,AAMIR SHOHAIL,05-Sep-2023 04:29 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,Finance,Bid has been opened,Milan Kalita,22-Jul-2024 12:10 PM,None,BOQ Comparative Chart,Chief Engineer,Internal,,Milan Kalita,22-Jul-2024 03:41 PM,finsummary_51558.pdf (795.38 KB),1.0,196093.0,Ajijul Haque,1.0,L1,Chief Engineer,Internal,,Milan Kalita,22-Jul-2024 12:35 PM,techsummary_51558.pdf (795.38 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,196272.0,Contractor,INR,1.0,2.0,198936.0,ABDUL HANNAN,06-Sep-2023 11:49 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,2.0,196272.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,196300.0,Abu Nasar Ansary,INR,1.0,3.0,198933.0,ABDUL HANNAN,06-Sep-2023 11:32 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,3.0,196300.0,Abu Nasar Ansary,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,196406.0,Sharuwar Alam,INR,1.0,4.0,198181.0,Abdul Kayum,05-Sep-2023 04:55 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,4.0,196406.0,Sharuwar Alam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,196408.0,Khairul Islam,INR,1.0,5.0,197517.0,Abdul Salam,31-Aug-2023 12:27 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,5.0,196408.0,Khairul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,196410.0,Raju Sarmah,INR,1.0,6.0,199224.0,Abdul Wahab Choudhury,07-Sep-2023 12:03 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,6.0,196410.0,Raju Sarmah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,196494.0,Bhasya Bharshis Sharma,INR,1.0,7.0,200355.0,Abdus Subhan,11-Sep-2023 03:38 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,7.0,196494.0,Bhasya Bharshis Sharma,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,196496.0,Fatima Parbin Begum,INR,1.0,8.0,199995.0,ABDUS SUBUR,09-Sep-2023 05:58 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,8.0,196496.0,Fatima Parbin Begum,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,196498.0,Puja Borah,INR,1.0,9.0,198789.0,A.B. Enterprise,06-Sep-2023 07:11 PM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,9.0,196498.0,Puja Borah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,196499.0,Azaharul Islam,INR,1.0,10.0,201263.0,ABHISHEK ENTERPRISE,15-Sep-2023 07:51 AM,Accepted-AOC,Awarded,26-Jul-2024 12:40 PM,,,,,,,,,,,,,10.0,196499.0,Azaharul Islam,1.0,L1,,,,,,,,,
