Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJM_PB_22_23_T_8218_24,2023_PHED_31275_1,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,21-Jun-2023 10:00 AM,20-Jul-2023 03:00 PM,21-Jun-2023 10:00 AM,19-Jul-2023 04:00 PM,NA ,NA ,21-Jun-2023 11:00 AM,19-Jul-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum-01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 01 Fixation of Rates for additional items of New PWSS under JJM Assam for Remote Areas,PKG 01 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for Remote Areas i.e. Dhemaji and Majuli Districts and Sadiya Subdivision of Tinsukia District Assam,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365.0,"Dhemaji, Majuli and Sadiya",787057.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_34_JJM_PB_22_23_T_8218_24,2023_PHED_31275_1,Yes,Open Tender,Item Rate,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BoQ,21-Jun-2023 10:00 AM,20-Jul-2023 03:00 PM,21-Jun-2023 10:00 AM,19-Jul-2023 04:00 PM,NA ,NA ,21-Jun-2023 11:00 AM,19-Jul-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum-01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 01 Fixation of Rates for additional items of New PWSS under JJM Assam for Remote Areas,PKG 01 Fixation of Rates for additional items of New Piped Water Supply Schemes to be executed under JJM Assam for Remote Areas i.e. Dhemaji and Majuli Districts and Sadiya Subdivision of Tinsukia District Assam,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Rate Contract,120.0,365.0,"Dhemaji, Majuli and Sadiya",787057.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,09-Aug-2024,INR 1,365.0,Milan Kalita,09-Aug-2024 01:44 PM,PKG_01_RemoteArea.pdf (629.00 KB),1.0,188674.0,RITUPARNA CHUTIA,INR,1.0,1.0,192760.0,Abanindra Doley,19-Jul-2023 02:49 PM,Rejected-AOC,Awarded,09-Aug-2024 01:45 PM,Finance,Technical bid has been open,Milan Kalita,08-Aug-2024 11:10 AM,None,BOQ Comparative Chart,Chief Engineer,Internal,,Milan Kalita,09-Aug-2024 12:36 PM,finsummary_50097.pdf (629.17 KB),1.0,188674.0,RITUPARNA CHUTIA,1.0,L1,Chief Engineer,Internal,,Milan Kalita,09-Aug-2024 11:05 AM,techsummary_50097.pdf (629.17 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,188680.0,DIJIT CHUTIA,INR,1.0,2.0,191295.0,ABHIJIT GOGOI,11-Jul-2023 03:03 PM,Accepted-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,2.0,188680.0,DIJIT CHUTIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,188691.0,PRADIP NARAH,INR,1.0,3.0,191804.0,ABIN SWARGIARY,14-Jul-2023 02:27 PM,Accepted-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,3.0,188691.0,PRADIP NARAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,188738.0,Ganesh Mili,INR,1.0,4.0,190344.0,AJIT DAHAL,10-Jul-2023 02:35 PM,Accepted-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,4.0,188738.0,Ganesh Mili,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,188745.0,Jagadish Mili,INR,1.0,5.0,191717.0,ALEXENDER PEGU,13-Jul-2023 07:14 PM,Accepted-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,5.0,188745.0,Jagadish Mili,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,188876.0,BIMAL CHETIA,INR,1.0,6.0,191911.0,Ambika BAruah,15-Jul-2023 01:22 PM,Accepted-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,6.0,188876.0,BIMAL CHETIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,188938.0,Jugal Kumbang,INR,1.0,7.0,191255.0,ANANTA GOGOI,11-Jul-2023 02:38 PM,Accepted-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,7.0,188938.0,Jugal Kumbang,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,188973.0,MANUJ KUMAR NARAH,INR,1.0,8.0,192446.0,ANITA DAS,18-Jul-2023 03:54 PM,Rejected-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,8.0,188973.0,MANUJ KUMAR NARAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,189048.0,NAGENDRA BAGIRI,INR,1.0,9.0,192350.0,Anuj Kumar Medok,18-Jul-2023 12:42 PM,Rejected-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,9.0,189048.0,NAGENDRA BAGIRI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,189081.0,RINTU DIHINGIA,INR,1.0,10.0,190854.0,ANUPAM KONCH,11-Jul-2023 11:01 AM,Accepted-AOC,Awarded,09-Aug-2024 01:45 PM,,,,,,,,,,,,,10.0,189081.0,RINTU DIHINGIA,1.0,L1,,,,,,,,,
