Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,189062.0,Alauddin Choudhury,INR,1.0,19.0,190522.0,Abu Nasar Ansary,10-Jul-2023 07:00 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,19.0,189062.0,Alauddin Choudhury,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,189064.0,Jayanta Bordoloi,INR,1.0,20.0,189125.0,ABUZAR HUSSAIN,05-Jul-2023 05:57 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,20.0,189064.0,Jayanta Bordoloi,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,189084.0,Shahjahan Ali,INR,1.0,21.0,188787.0,Achintya Kalita,06-Jul-2023 09:29 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,21.0,189084.0,Shahjahan Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,189088.0,Tarun Nath,INR,1.0,22.0,189976.0,Adam Ali,09-Jul-2023 04:05 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,22.0,189088.0,Tarun Nath,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,189098.0,Fakrul Islam,INR,1.0,23.0,192040.0,A.D. Enterprise,16-Jul-2023 08:51 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,23.0,189098.0,Fakrul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,189108.0,Sri Satyajit Bora,INR,1.0,24.0,189711.0,AHIDUL ISLAM,08-Jul-2023 02:53 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,24.0,189108.0,Sri Satyajit Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,189113.0,M/S DAS ENTERPRISE,INR,1.0,25.0,190479.0,Ahmed Ali,10-Jul-2023 05:50 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,25.0,189113.0,M/S DAS ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,189114.0,Mrinal kr Bora,INR,1.0,26.0,192107.0,AHSHANA AHMED,17-Jul-2023 01:03 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,26.0,189114.0,Mrinal kr Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,189121.0,FAKHRUL HASSAN,INR,1.0,27.0,190380.0,AJ Enterprise,10-Jul-2023 03:26 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,27.0,189121.0,FAKHRUL HASSAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,189123.0,MD ANUWAR HUSSAIN,INR,1.0,28.0,189752.0,Ajijul Haque,08-Jul-2023 04:11 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,28.0,189123.0,MD ANUWAR HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,189125.0,ABUZAR HUSSAIN,INR,1.0,29.0,189322.0,Ajmol Hussain,06-Jul-2023 06:54 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,29.0,189125.0,ABUZAR HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,189131.0,Tapika Mandal,INR,1.0,30.0,191104.0,Alak Pratim Bora,11-Jul-2023 01:04 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,30.0,189131.0,Tapika Mandal,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,189133.0,Md. Jakir Hussain,INR,1.0,31.0,189062.0,Alauddin Choudhury,10-Jul-2023 11:16 AM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,31.0,189133.0,Md. Jakir Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,189135.0,ABDUL HANNAN,INR,1.0,32.0,191134.0,ALI AKBAR,11-Jul-2023 01:23 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,32.0,189135.0,ABDUL HANNAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,189137.0,GLOBAL ENTERPRISE,INR,1.0,33.0,191094.0,Altaf Ahmed,11-Jul-2023 01:00 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,33.0,189137.0,GLOBAL ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,189142.0,MD SIRAJ ALI,INR,1.0,34.0,190585.0,Amdadul Hussain,10-Jul-2023 08:57 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,34.0,189142.0,MD SIRAJ ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,189149.0,NASIR UDDIN,INR,1.0,35.0,192631.0,Amdadul Islam,19-Jul-2023 10:40 AM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,35.0,189149.0,NASIR UDDIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,189151.0,Md. Abu Bakkar Siddique,INR,1.0,36.0,190367.0,Amin Ali,10-Jul-2023 02:57 PM,Accepted-AOC,Awarded,17-Aug-2024 12:16 PM,,,,,,,,,,,,,36.0,189151.0,Md. Abu Bakkar Siddique,1.0,L1,,,,,,,,,
