Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,203981.0,Contractor,INR,1.0,11.0,205900.0,Adam Ali,23-Oct-2023 04:22 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,11.0,203981.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,204015.0,Jayanta Bordoloi,INR,1.0,12.0,206168.0,AHSHANA AHMED,25-Oct-2023 02:46 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,12.0,204015.0,Jayanta Bordoloi,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,204036.0,RAJ KISHORE BORA,INR,1.0,13.0,205963.0,AJ Enterprise,24-Oct-2023 01:22 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,13.0,204025.0,Nitul Saikia,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,204396.0,SRI PALLAB JYOTI BORA,INR,1.0,14.0,203908.0,Ajijul Haque,12-Oct-2023 05:08 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,14.0,204036.0,RAJ KISHORE BORA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,204400.0,Ponkit Das,INR,1.0,15.0,208195.0,AJIJUR RAHMAN,02-Nov-2023 04:54 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,15.0,204396.0,SRI PALLAB JYOTI BORA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,204434.0,Fakhrul Islam,INR,1.0,16.0,205295.0,Ajmol Hussain,20-Oct-2023 11:18 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,16.0,204400.0,Ponkit Das,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,204494.0,Suleman Ali,INR,1.0,17.0,206316.0,Alak Pratim Bora,25-Oct-2023 08:40 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,17.0,204434.0,Fakhrul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,204552.0,Nilamoni Kakati,INR,1.0,18.0,205700.0,Alauddin Choudhury,21-Oct-2023 04:07 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,18.0,204494.0,Suleman Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,204555.0,Paran Kumar Mahanta,INR,1.0,19.0,206507.0,ALI AKBAR,26-Oct-2023 11:35 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,19.0,204552.0,Nilamoni Kakati,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,204689.0,Contractor,INR,1.0,20.0,206165.0,Altaf Ahmed,25-Oct-2023 02:39 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,20.0,204555.0,Paran Kumar Mahanta,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,204691.0,Contractor,INR,1.0,21.0,206223.0,Amdadul Hussain,25-Oct-2023 05:04 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,21.0,204689.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,204720.0,Biswajit Sutradhar,INR,1.0,22.0,205647.0,Amir Hussain,21-Oct-2023 12:12 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,22.0,204691.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,204723.0,Mrinal kr Bora,INR,1.0,23.0,205634.0,AN Enterprise,21-Oct-2023 11:50 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,23.0,204720.0,Biswajit Sutradhar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,204731.0,Nirika Langthasa Das,INR,1.0,24.0,208142.0,Animesh Paul,02-Nov-2023 01:12 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,24.0,204723.0,Mrinal kr Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,204884.0,Sharif Uddin Ahmed,INR,1.0,25.0,206841.0,Anjay Mandal,26-Oct-2023 03:12 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,25.0,204731.0,Nirika Langthasa Das,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,204886.0,Deben Aryya,INR,1.0,26.0,207094.0,Anup Kr Biswas,27-Oct-2023 03:09 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,26.0,204884.0,Sharif Uddin Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,204899.0,IMDADUL HUSSAIN,INR,1.0,27.0,206108.0,A.R. Enterprise,25-Oct-2023 01:09 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,27.0,204886.0,Deben Aryya,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,204991.0,Rashida Begum,INR,1.0,28.0,206054.0,ARIF KHAN,25-Oct-2023 11:46 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,28.0,204899.0,IMDADUL HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,205122.0,Monmi Kataki,INR,1.0,29.0,208515.0,ASHADUZ ZAMAN,03-Nov-2023 03:38 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,29.0,204991.0,Rashida Begum,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,205144.0,M/s A.N. Enterprise,INR,1.0,30.0,207898.0,Atul Chandra Nath,01-Nov-2023 01:28 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,30.0,205122.0,Monmi Kataki,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,205157.0,Rajia Sultana,INR,1.0,31.0,208480.0,AZIZUR RAHMAN,03-Nov-2023 02:59 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,31.0,205144.0,M/s A.N. Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,205276.0,MD SIRAJ ALI,INR,1.0,32.0,203760.0,BADIU JAHAN,12-Oct-2023 11:11 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,32.0,205157.0,Rajia Sultana,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,205295.0,Ajmol Hussain,INR,1.0,33.0,206611.0,Bharat Borah,26-Oct-2023 12:49 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,33.0,205276.0,MD SIRAJ ALI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,205304.0,Md. Abu Bakkar Siddique,INR,1.0,34.0,208247.0,BHUYAN CORPORATION,02-Nov-2023 05:41 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,34.0,205295.0,Ajmol Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,205342.0,Contractor,INR,1.0,35.0,205429.0,Bidyut Bora,20-Oct-2023 02:48 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,35.0,205304.0,Md. Abu Bakkar Siddique,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,205384.0,Power Tools and Engineering,INR,1.0,36.0,206279.0,Bimal Baishnab,25-Oct-2023 07:17 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,36.0,205342.0,Contractor,1.0,L1,,,,,,,,,
