Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,197134.0,SHAH SHAHIN ZAMAN AHMED,INR,1.0,11.0,199232.0,Abdul Kaddus,07-Sep-2023 12:11 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,11.0,197134.0,SHAH SHAHIN ZAMAN AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,197174.0,M/S Mostafa Golam Ahmed,INR,1.0,12.0,199229.0,ABDUL KADER,07-Sep-2023 12:05 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,12.0,197174.0,M/S Mostafa Golam Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,197220.0,SOFIUR RAHMAN,INR,1.0,13.0,197249.0,ABDUL KALAM AZAD,29-Aug-2023 02:19 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,13.0,197220.0,SOFIUR RAHMAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,197222.0,BRAHMAPUTRA COMMERCE AND TRADE,INR,1.0,14.0,197852.0,ABDUL KUDDUS,03-Sep-2023 10:33 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,14.0,197222.0,BRAHMAPUTRA COMMERCE AND TRADE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,197249.0,ABDUL KALAM AZAD,INR,1.0,15.0,201000.0,ABDUL KUDDUSH,14-Sep-2023 03:40 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,15.0,197249.0,ABDUL KALAM AZAD,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,197254.0,MS FRIENDS ENTERPRISE,INR,1.0,16.0,198953.0,ABDULLAH,07-Sep-2023 12:29 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,16.0,197254.0,MS FRIENDS ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,197255.0,ELIYES HUSSAIN,INR,1.0,17.0,198020.0,ABDULLAH HEL KAFI,05-Sep-2023 11:20 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,17.0,197255.0,ELIYES HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,197346.0,MS ROSE ENTERPRISE,INR,1.0,18.0,200837.0,ABDUL LATIF,14-Sep-2023 09:17 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,18.0,197346.0,MS ROSE ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,197482.0,M/S BNS ENTERPRISE,INR,1.0,19.0,199584.0,Abdul Malik Ahmed,07-Sep-2023 03:18 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,19.0,197482.0,M/S BNS ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,197533.0,NABA KUMAR,INR,1.0,20.0,197965.0,ABDUL MANNAN,04-Sep-2023 07:12 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,20.0,197533.0,NABA KUMAR,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,197549.0,DHB MULTIPURPOSE ENGINEERING ENTERPRISE,INR,1.0,21.0,198033.0,ABDUL MAZID PASHA,05-Sep-2023 11:53 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,21.0,197549.0,DHB MULTIPURPOSE ENGINEERING ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,197565.0,MD AZMAL HOQUE,INR,1.0,22.0,198302.0,ABDUL QUDDUS KHAN,06-Sep-2023 03:58 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,22.0,197565.0,MD AZMAL HOQUE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,197580.0,SAPAN KALITA,INR,1.0,23.0,201182.0,ABDUR RAHIM,14-Sep-2023 10:07 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,23.0,197580.0,SAPAN KALITA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,197607.0,MOHAMMED ALIMUDDIN MONDAL,INR,1.0,24.0,199022.0,ABDUR RAZZAK,07-Sep-2023 05:07 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,24.0,197607.0,MOHAMMED ALIMUDDIN MONDAL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,197636.0,PRABHAT DAS,INR,1.0,25.0,200372.0,Abdur Rohim Badsha,11-Sep-2023 04:33 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,25.0,197636.0,PRABHAT DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,197668.0,AFSARUL HOQUE,INR,1.0,26.0,199144.0,Abdus Sabur Ahmed,07-Sep-2023 11:04 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,26.0,197668.0,AFSARUL HOQUE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,197702.0,BISWAJIT DAS,INR,1.0,27.0,199158.0,ABDUS SAMAD,07-Sep-2023 11:13 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,27.0,197702.0,BISWAJIT DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,197703.0,Chan Mahmud Ali,INR,1.0,28.0,199626.0,ABDUS SAMAD MOLLAH,07-Sep-2023 03:34 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,28.0,197703.0,Chan Mahmud Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,197708.0,TOMEZ UDDIN AHMED,INR,1.0,29.0,198300.0,ABDUS SATTAR ANACHARI,06-Sep-2023 03:51 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,29.0,197708.0,TOMEZ UDDIN AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,197729.0,SRI AMAL CHANDRA BARO,INR,1.0,30.0,201262.0,ABHISHEK ENTERPRISE,15-Sep-2023 07:49 AM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,30.0,197729.0,SRI AMAL CHANDRA BARO,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,197743.0,MOFIDUL ISLAM,INR,1.0,31.0,199662.0,ABHISHEK ENTERPRISE,07-Sep-2023 03:58 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,31.0,197743.0,MOFIDUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,197748.0,Power Tools and Engineering,INR,1.0,32.0,200948.0,ABNUR ALI,14-Sep-2023 02:03 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,32.0,197748.0,Power Tools and Engineering,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,197759.0,SULTAN MAMUD,INR,1.0,33.0,200646.0,Abu Bakkar Ali,13-Sep-2023 01:05 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,33.0,197759.0,SULTAN MAMUD,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,197769.0,RABHA ENTERPRISE,INR,1.0,34.0,199536.0,ABU BAKKAR SIDDIK,07-Sep-2023 02:52 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,34.0,197769.0,RABHA ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,197782.0,KRISHNA ENGINEERINGS,INR,1.0,35.0,201636.0,Abubakkar Siddik Pasha,15-Sep-2023 02:36 PM,Accepted-AOC,Awarded,24-Jul-2024 03:14 PM,,,,,,,,,,,,,35.0,197782.0,KRISHNA ENGINEERINGS,1.0,L1,,,,,,,,,
