Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,189506.0,Mousum Bora,INR,1.0,17.0,189638.0,CHANDRA CHETRY,08-Jul-2023 01:08 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,17.0,189506.0,Mousum Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,189507.0,Bhharundia Construction,INR,1.0,18.0,190849.0,DEEPAK KUMAR DEKA,11-Jul-2023 10:51 AM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,18.0,189507.0,Bhharundia Construction,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,189518.0,Raju Khanikar,INR,1.0,19.0,190117.0,DHRUBAJYOTI BORGOHAIN,10-Jul-2023 12:38 AM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,19.0,189518.0,Raju Khanikar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,189543.0,IMTIAZ AHMED,INR,1.0,20.0,190639.0,DILIP KUMAR SAIKIA,11-Jul-2023 12:17 AM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,20.0,189543.0,IMTIAZ AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,189555.0,PABITRA BARUAH,INR,1.0,21.0,189390.0,DIPAK DEKA,07-Jul-2023 11:57 AM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,21.0,189555.0,PABITRA BARUAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,189566.0,RASHIDUL ISLAM,INR,1.0,22.0,192560.0,Dipankar Buragohain,18-Jul-2023 08:36 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,22.0,189566.0,RASHIDUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,189577.0,Ubaidul Islam,INR,1.0,23.0,189595.0,DIPANKAR DAIMARY,08-Jul-2023 11:21 AM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,23.0,189577.0,Ubaidul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,189589.0,M/S K.A.G. ASSOCIATES,INR,1.0,24.0,192120.0,Dipen Gogoi,17-Jul-2023 01:44 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,24.0,189589.0,M/S K.A.G. ASSOCIATES,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,189595.0,DIPANKAR DAIMARY,INR,1.0,25.0,192070.0,DWEEP KISHORE SAIKIA,17-Jul-2023 11:29 AM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,25.0,189595.0,DIPANKAR DAIMARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,189609.0,Ahmed Asraf,INR,1.0,26.0,192608.0,Dwimu Muchahry,19-Jul-2023 08:27 AM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,26.0,189609.0,Ahmed Asraf,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,189637.0,M/S B.S. ENTERPRISE,INR,1.0,27.0,191085.0,Dynamic Engineers and Company,11-Jul-2023 12:55 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,27.0,189637.0,M/S B.S. ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,189638.0,CHANDRA CHETRY,INR,1.0,28.0,192344.0,FARUK AHMED,18-Jul-2023 12:33 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,28.0,189638.0,CHANDRA CHETRY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,189654.0,M/s S.A. Enterprise,INR,1.0,29.0,192293.0,Ganesh Mahanta,17-Jul-2023 11:49 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,29.0,189654.0,M/s S.A. Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,189659.0,M/S G.R. TRADERS,INR,1.0,30.0,189993.0,GHANA KRISHNA BORA,09-Jul-2023 05:31 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,30.0,189659.0,M/S G.R. TRADERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,189668.0,Saiful Islam,INR,1.0,31.0,190098.0,GOPANKA PATHAK,09-Jul-2023 11:37 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,31.0,189668.0,Saiful Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,189672.0,RAJU LAHON,INR,1.0,32.0,190048.0,Habibur Rahman,09-Jul-2023 07:57 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,32.0,189672.0,RAJU LAHON,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,189679.0,H.R. ENTERPRISE,INR,1.0,33.0,191142.0,HARADHAN KUNDU,11-Jul-2023 01:24 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,33.0,189679.0,H.R. ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,189693.0,M/S M D ASSOCIATES,INR,1.0,34.0,192609.0,Hemanta Kumar Das,19-Jul-2023 08:35 AM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,34.0,189693.0,M/S M D ASSOCIATES,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,189721.0,Sri Bijay Chetry,INR,1.0,35.0,191160.0,HI-Tech Water Solutions Pvt. Ltd,11-Jul-2023 01:32 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,35.0,189721.0,Sri Bijay Chetry,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,189739.0,SINTU SUT,INR,1.0,36.0,189679.0,H.R. ENTERPRISE,08-Jul-2023 02:17 PM,Accepted-AOC,Accepted,12-Aug-2024 05:49 PM,,,,,,,,,,,,,36.0,189739.0,SINTU SUT,1.0,L1,,,,,,,,,
