Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,203872.0,ROHIT DOLEY,INR,1.0,11.0,206522.0,BIMAL DAS,26-Oct-2023 11:46 AM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,11.0,203872.0,ROHIT DOLEY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,203884.0,Ilakshi Borgohain,INR,1.0,12.0,203864.0,BIMAL KUMAR GOGOI,12-Oct-2023 03:21 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,12.0,203884.0,Ilakshi Borgohain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,203965.0,JOY PROKASH KUMBANG,INR,1.0,13.0,206087.0,BIPLAB GOGOI,25-Oct-2023 12:36 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,13.0,203965.0,JOY PROKASH KUMBANG,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,204099.0,KOKO KULI,INR,1.0,14.0,204782.0,Bipul Basumatary,17-Oct-2023 02:45 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,14.0,204099.0,KOKO KULI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,204103.0,MANASH KULI,INR,1.0,15.0,206533.0,Bipul Gogoi,26-Oct-2023 12:05 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,15.0,204103.0,MANASH KULI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,204105.0,INDRAJIT KULI,INR,1.0,16.0,208360.0,BISHNU BORUAH,03-Nov-2023 12:03 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,16.0,204105.0,INDRAJIT KULI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,204209.0,BENJAMIN DOLEY,INR,1.0,17.0,208413.0,Bishwajit Hazarika,03-Nov-2023 01:33 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,17.0,204209.0,BENJAMIN DOLEY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,204225.0,RAHUL NARAH,INR,1.0,18.0,206915.0,Bitupan Chamuah,26-Oct-2023 03:50 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,18.0,204225.0,RAHUL NARAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,204516.0,PABITRA PEGU,INR,1.0,19.0,206194.0,BORBORAH AND SONS,25-Oct-2023 03:46 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,19.0,204516.0,PABITRA PEGU,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,204743.0,PRAFULLAHAZARIKA,INR,1.0,20.0,203298.0,BRAHMAPUTRA COMMERCE AND TRADE,09-Oct-2023 07:28 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,20.0,204743.0,PRAFULLAHAZARIKA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,204780.0,Kalendra Basumatary,INR,1.0,21.0,206498.0,CHANDRA KANTA DIHINGIA,26-Oct-2023 11:23 AM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,21.0,204780.0,Kalendra Basumatary,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,204781.0,MAHESH ROY,INR,1.0,22.0,206097.0,CHENIDHAR KUMBANG,25-Oct-2023 12:49 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,22.0,204781.0,MAHESH ROY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,204782.0,Bipul Basumatary,INR,1.0,23.0,208346.0,CHIRANJIT GOGOI,03-Nov-2023 11:41 AM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,23.0,204782.0,Bipul Basumatary,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,204784.0,Khagen Mili,INR,1.0,24.0,203575.0,CHIRAN KUMAR GOGOI,11-Oct-2023 01:54 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,24.0,204784.0,Khagen Mili,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,204790.0,TUILYA CHETIA,INR,1.0,25.0,206787.0,DAYA NANDA KACHARI,26-Oct-2023 02:43 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,25.0,204790.0,TUILYA CHETIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,204796.0,AJIT DAHAL,INR,1.0,26.0,206157.0,Debajit Changmai,25-Oct-2023 02:26 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,26.0,204796.0,AJIT DAHAL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,204814.0,RANJIT KUMAR ROY,INR,1.0,27.0,206413.0,DHAN HAZARIKA,26-Oct-2023 09:27 AM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,27.0,204814.0,RANJIT KUMAR ROY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,204815.0,Mr. Upen Nath Bagiri,INR,1.0,28.0,207576.0,DHARITRI GOGOI,30-Oct-2023 07:44 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,28.0,204815.0,Mr. Upen Nath Bagiri,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,204819.0,PRASANTA CHETIA,INR,1.0,29.0,203860.0,Dibya Jyoti Hazarika,12-Oct-2023 03:15 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,29.0,204819.0,PRASANTA CHETIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,204824.0,RIPUN DAS,INR,1.0,30.0,203240.0,DIJIT CHUTIA,09-Oct-2023 04:11 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,30.0,204824.0,RIPUN DAS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,204834.0,MANOJ BASUMATARY,INR,1.0,31.0,206779.0,DILIP KUMAR SAIKIA,26-Oct-2023 02:58 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,31.0,204834.0,MANOJ BASUMATARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,204837.0,REBAT SONOWAL,INR,1.0,32.0,207524.0,DIMPUL BORGOHAIN,30-Oct-2023 03:25 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,32.0,204837.0,REBAT SONOWAL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,204838.0,MITHINGA SWARGIARY,INR,1.0,33.0,208403.0,DIPAK BORUAH,03-Nov-2023 12:49 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,33.0,204838.0,MITHINGA SWARGIARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,204951.0,SIBCHARAN SWARGIARY,INR,1.0,34.0,206439.0,Dipak Gogoi,26-Oct-2023 10:08 AM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,34.0,204951.0,SIBCHARAN SWARGIARY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,204953.0,PURNA SONOWAL,INR,1.0,35.0,203250.0,DIPEN BORUAH,09-Oct-2023 04:39 PM,Accepted-AOC,Awarded,17-Jul-2024 01:08 PM,,,,,,,,,,,,,35.0,204953.0,PURNA SONOWAL,1.0,L1,,,,,,,,,
