Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,189446.0,MUNIN GOGOI,INR,1.0,11.0,190765.0,Anup Goswami,11-Jul-2023 08:32 AM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,11.0,189446.0,MUNIN GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,189460.0,Md Alaluddin,INR,1.0,12.0,189686.0,Apaw Patir,08-Jul-2023 02:28 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,12.0,189460.0,Md Alaluddin,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,189465.0,RAJENDRA MALLA,INR,1.0,13.0,189793.0,Arun Enterprise,08-Jul-2023 05:17 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,13.0,189465.0,RAJENDRA MALLA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,189467.0,MANOJ GOHAIN,INR,1.0,14.0,190400.0,Arunmoni Phukan,10-Jul-2023 03:54 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,14.0,189467.0,MANOJ GOHAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,189504.0,Bishwajit Hazarika,INR,1.0,15.0,192193.0,Arup Jyoti Chetia,17-Jul-2023 03:11 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,15.0,189504.0,Bishwajit Hazarika,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,189516.0,Raju Khanikar,INR,1.0,16.0,190397.0,ATUL SAIKIA,10-Jul-2023 03:50 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,16.0,189516.0,Raju Khanikar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,189527.0,MRIDUL DUTTA,INR,1.0,17.0,189429.0,BABU DCHAMUAH,07-Jul-2023 01:57 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,17.0,189527.0,MRIDUL DUTTA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,189536.0,Bubul Gogoi,INR,1.0,18.0,190929.0,BABUL BURAGOHAIN,11-Jul-2023 11:43 AM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,18.0,189536.0,Bubul Gogoi,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,189557.0,RANA GOGOI,INR,1.0,19.0,191043.0,BANASHYAM GOGOI,11-Jul-2023 12:33 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,19.0,189557.0,RANA GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,189563.0,RASHIDUL ISLAM,INR,1.0,20.0,190226.0,BHABEN KACHARI,13-Jul-2023 03:29 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,20.0,189563.0,RASHIDUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,189576.0,Ubaidul Islam,INR,1.0,21.0,191722.0,Bijoy Krishna Doley,13-Jul-2023 07:37 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,21.0,189576.0,Ubaidul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,189600.0,JINTU GOGOI,INR,1.0,22.0,190265.0,Bikash Enterprises,10-Jul-2023 01:17 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,22.0,189600.0,JINTU GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,189608.0,Ahmed Asraf,INR,1.0,23.0,190828.0,BIKASH HAZARIKA,11-Jul-2023 10:37 AM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,23.0,189608.0,Ahmed Asraf,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,189617.0,KHAGEN HAZARIKA,INR,1.0,24.0,191038.0,Bikash Saikia,11-Jul-2023 12:31 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,24.0,189617.0,KHAGEN HAZARIKA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,189629.0,PAPU GOGOI,INR,1.0,25.0,189945.0,BIMAL KUMAR GOGOI,09-Jul-2023 01:50 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,25.0,189629.0,PAPU GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,189640.0,SONARAM HAZARIKA,INR,1.0,26.0,190951.0,BINIT KR. GOGOI,11-Jul-2023 11:51 AM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,26.0,189640.0,SONARAM HAZARIKA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,189643.0,LAKHI PRASAD DOWARI,INR,1.0,27.0,189667.0,BIPLAB GOGOI,08-Jul-2023 02:08 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,27.0,189643.0,LAKHI PRASAD DOWARI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,189650.0,Dipak Gogoi,INR,1.0,28.0,191065.0,Bipul Gogoi,11-Jul-2023 12:50 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,28.0,189650.0,Dipak Gogoi,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,189651.0,RAJU LAHON,INR,1.0,29.0,192639.0,BIPUL GOGOI,19-Jul-2023 11:00 AM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,29.0,189651.0,RAJU LAHON,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,189661.0,M/S G.R. TRADERS,INR,1.0,30.0,192555.0,BIRENDRA CHETRY,18-Jul-2023 08:30 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,30.0,189661.0,M/S G.R. TRADERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,189665.0,Saiful Islam,INR,1.0,31.0,190374.0,Biren Sonowal,10-Jul-2023 03:11 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,31.0,189665.0,Saiful Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,189667.0,BIPLAB GOGOI,INR,1.0,32.0,191220.0,BISHNU BORUAH,11-Jul-2023 02:10 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,32.0,189667.0,BIPLAB GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,189677.0,RANJIT GOGOI,INR,1.0,33.0,191841.0,BISHNU DUTTA,14-Jul-2023 05:36 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,33.0,189677.0,RANJIT GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,189681.0,H.R. ENTERPRISE,INR,1.0,34.0,189504.0,Bishwajit Hazarika,07-Jul-2023 07:44 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,34.0,189681.0,H.R. ENTERPRISE,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,189686.0,Apaw Patir,INR,1.0,35.0,191914.0,Biswadip Pegu,15-Jul-2023 01:45 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,35.0,189686.0,Apaw Patir,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,189695.0,M/S M D ASSOCIATES,INR,1.0,36.0,191909.0,Biswanath Doley,15-Jul-2023 01:14 PM,Accepted-AOC,Awarded,13-Aug-2024 04:03 PM,,,,,,,,,,,,,36.0,189695.0,M/S M D ASSOCIATES,1.0,L1,,,,,,,,,
