Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,196400.0,BHUPEN PEGU,INR,1.0,11.0,197506.0,ARUPJYOTI MAHANTA,31-Aug-2023 11:55 AM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,11.0,196400.0,BHUPEN PEGU,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,196461.0,INDRAJIT KULI,INR,1.0,12.0,197735.0,ASAR ALI,02-Sep-2023 02:30 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,12.0,196461.0,INDRAJIT KULI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,196462.0,KALPAJYOTI LAHAN,INR,1.0,13.0,196602.0,BABU DCHAMUAH,24-Aug-2023 03:17 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,13.0,196462.0,KALPAJYOTI LAHAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,196467.0,SATYENDRA BORAH,INR,1.0,14.0,199554.0,BABUL BURAGOHAIN,07-Sep-2023 03:08 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,14.0,196467.0,SATYENDRA BORAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,196497.0,NIRADA BURAGOHAIN,INR,1.0,15.0,198471.0,BANASHYAM GOGOI,06-Sep-2023 01:07 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,15.0,196497.0,NIRADA BURAGOHAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,196602.0,BABU DCHAMUAH,INR,1.0,16.0,198233.0,BARSHA GOGOI,05-Sep-2023 07:05 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,16.0,196602.0,BABU DCHAMUAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,196625.0,Debajit Changmai,INR,1.0,17.0,197204.0,BHASKAR PEGU,29-Aug-2023 11:47 AM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,17.0,196625.0,Debajit Changmai,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,196628.0,RANJIT GOGOI,INR,1.0,18.0,196400.0,BHUPEN PEGU,22-Aug-2023 05:26 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,18.0,196628.0,RANJIT GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,196631.0,Dipak Gogoi,INR,1.0,19.0,201694.0,BIBILIKHAN MUCHAHARY,15-Sep-2023 03:44 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,19.0,196631.0,Dipak Gogoi,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,196679.0,JOY PROKASH KUMBANG,INR,1.0,20.0,198168.0,Bijoy Krishna Doley,05-Sep-2023 04:10 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,20.0,196679.0,JOY PROKASH KUMBANG,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,196687.0,BIPLAB GOGOI,INR,1.0,21.0,198658.0,BIJOY PEGU,06-Sep-2023 03:52 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,21.0,196687.0,BIPLAB GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,196690.0,PRADIP CHANGMAI,INR,1.0,22.0,198104.0,BIKASH HAZARIKA,05-Sep-2023 02:24 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,22.0,196690.0,PRADIP CHANGMAI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,196718.0,Sankar Gogoi,INR,1.0,23.0,197821.0,Bikash Saikia,03-Sep-2023 10:00 AM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,23.0,196718.0,Sankar Gogoi,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,196725.0,PAPU GOGOI,INR,1.0,24.0,201650.0,BILIPHANG BASUMATARY,15-Sep-2023 03:07 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,24.0,196725.0,PAPU GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,196792.0,Sri Manuj Mili,INR,1.0,25.0,197948.0,BIMAN MUKHARJEE,04-Sep-2023 05:51 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,25.0,196792.0,Sri Manuj Mili,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,196795.0,MILONJYOTI BORUAH,INR,1.0,26.0,198212.0,BINIT KR. GOGOI,05-Sep-2023 06:39 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,26.0,196795.0,MILONJYOTI BORUAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,196800.0,Ambika BAruah,INR,1.0,27.0,201512.0,BIPIN KUMAR SINGH,15-Sep-2023 12:57 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,27.0,196800.0,Ambika BAruah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,196809.0,DAYANANDA PEGU,INR,1.0,28.0,196687.0,BIPLAB GOGOI,25-Aug-2023 11:57 AM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,28.0,196809.0,DAYANANDA PEGU,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,197018.0,DHAN HAZARIKA,INR,1.0,29.0,198579.0,Bipul Basumatary,06-Sep-2023 02:22 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,29.0,197018.0,DHAN HAZARIKA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,197039.0,Kumal Pegu,INR,1.0,30.0,197825.0,Bipul Gogoi,03-Sep-2023 10:18 AM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,30.0,197039.0,Kumal Pegu,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,197048.0,Biswadip Pegu,INR,1.0,31.0,200361.0,BIPUL GOGOI,11-Sep-2023 03:59 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,31.0,197048.0,Biswadip Pegu,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,197054.0,Pranjal Pegu,INR,1.0,32.0,201354.0,BIREN BARUAH,15-Sep-2023 10:36 AM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,32.0,197054.0,Pranjal Pegu,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,197057.0,Doctor Mili,INR,1.0,33.0,198804.0,Biren Sonowal,06-Sep-2023 07:26 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,33.0,197057.0,Doctor Mili,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,197058.0,Biswanath Doley,INR,1.0,34.0,200683.0,Birinchi Gogoi,13-Sep-2023 03:23 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,34.0,197058.0,Biswanath Doley,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,197084.0,SHIBA PRASAD BORUAH,INR,1.0,35.0,197427.0,BISHNU BORUAH,30-Aug-2023 04:44 PM,Accepted-AOC,Awarded,25-Jul-2024 10:56 AM,,,,,,,,,,,,,35.0,197084.0,SHIBA PRASAD BORUAH,1.0,L1,,,,,,,,,
