ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-kjhdrl-2020_HPIPH_41133_1,tender,tender,1,2024-11-08,2020_HPIPH_41133_1,7805-55 dated 25-09-2020,Providing retrofitting to Improvement of LWSS B.A. Mangal in G.P Mangal Tehsil Arki Distt. Solan(HP) (SH- Laying and jointing G.I pipe (light class ) of various dia in distribution system)(Under Jal Jeevan Mission).,Works,Open Tender,Item Rate,Civil Works,,No,No,"11,56,101",25-Sep-2020 03:50 PM,120,No,Online,,,1,03-Oct-2020 11:30 AM,assessment,Price Bid Opening Date,,"698,976",,HP Irrigation and Public Health,2020-2021
ocds-kjhdrl-2020_HPIPH_41134_1,tender,tender,1,2024-11-08,2020_HPIPH_41134_1,7805-55 dated 25-09-2020,Providing retrofitting to Improvement of LWSS B.A. Mangal in G.P Mangal Tehsil Arki Distt. Solan(HP) (SH- Laying and jointing G.I pipe (light class ) of various dia in distribution system)(Under Jal Jeevan Mission).,Works,Open Tender,Item Rate,Civil Works,,No,No,"10,80,298",25-Sep-2020 04:05 PM,120,No,Online,,,1,03-Oct-2020 11:30 AM,assessment,Price Bid Opening Date,,"677,735",,HP Irrigation and Public Health,2020-2021
ocds-kjhdrl-2020_HPIPH_41136_1,tender,tender,1,2024-11-08,2020_HPIPH_41136_1,7805-55 dated 25-09-2020,Providing retrofitting to Improvement of LWSS B.A. Mangal in G.P Mangal Tehsil Arki Distt. Solan(HP) (SH- Laying and jointing G.I pipe (light class ) of various dia in distribution system)(Under Jal Jeevan Mission).,Works,Open Tender,Item Rate,Civil Works,,No,No,"7,31,197",25-Sep-2020 04:40 PM,120,No,Online,,,1,03-Oct-2020 11:30 AM,assessment,Price Bid Opening Date,,"426,390",,HP Irrigation and Public Health,2020-2021
ocds-kjhdrl-2020_HPIPH_41810_1,tender,tender,1,2024-11-08,2020_HPIPH_41810_1,9140-9200 dated 21-10-2020,Providing retrofitting to Improvement of LWSS B.A. Mangal in Tehsil Arki Distt. Solan (HP),Works,Open Tender,Item Rate,Civil Works,,No,No,"23,09,635",21-Oct-2020 01:10 PM,120,No,Online,,,1,29-Oct-2020 11:30 AM,assessment,Price Bid Opening Date,,"2,144,217",,HP Irrigation and Public Health,2020-2021
ocds-kjhdrl-2020_PWD_34240_1,tender,tender,1,2024-11-08,2020_PWD_34240_1,Thural to Bachhawai road,Balance work of Thural to Bachhawai road Km 0/00 to 6/195 including Bridge over Negual Khad,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"5,71,54,656",21-Jan-2020 04:00 PM,120,No,Offline,,,1,30-Jan-2020 03:00 PM,assessment,Price Bid Opening Date,,"87,660,741",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_34443_1,tender,tender,1,2024-11-08,2020_PWD_34443_1,16442-510 Dated-10.01.2020,Construction of Dimerchahri to Gashini road Km. 0-0 to 6-500.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"3,56,32,982",30-Jan-2020 10:00 AM,90,No,Offline,,,1,13-Feb-2020 11:00 AM,assessment,Price Bid Opening Date,,"17,403,421",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_35410_1,tender,tender,1,2024-11-08,2020_PWD_35410_1,PW/CB/Tender/2019- 17632-71 dated-30.01.2020,Construction of Veternary Dispensary building at Suchaini tehsil Bhuntar district Kullu,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"10,38,480",24-Feb-2020 09:00 AM,90,No,Offline,,,1,11-Mar-2020 11:00 AM,assessment,Price Bid Opening Date,,"1,533,351",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36600_1,tender,tender,1,2024-11-08,2020_PWD_36600_1,PW/Bjr/CB-Not/2019-20374-473 Dt.16.3.20,Annual Periodical Maintenance for the Year 2020-21 on Garsa Shiyah Hawai Ghat road Km.0/0 to 7/240,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,90.0,08-Apr-2020 10:00 AM,90,No,Offline,,,1,27-Apr-2020 11:00 AM,assessment,Price Bid Opening Date,,"3,682,079",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36601_1,tender,tender,1,2024-11-08,2020_PWD_36601_1,20374- 473 Dated- 16.03.2020,Annual Periodical Maintenance for the Year 2020-21 on Hurla Tharas Sachani road 4-0 to 6-440,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"23,71,328",08-Apr-2020 02:00 PM,90,No,Offline,,,1,27-Apr-2020 11:00 AM,assessment,Price Bid Opening Date,,"2,914,383",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36628_1,tender,tender,1,2024-11-08,2020_PWD_36628_1,Bairghatta to Sunhun road Km 0.0 to 1.0,Providing and laying Annual Surfacing (Periodic Maintenance) on Bairghatta to Sunhun road in Km 0/0 to 1/0 (during the year 2020-21) of Rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"8,61,409",13-Apr-2020 11:55 AM,120,No,Offline,,,1,27-Apr-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,193,950",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36629_1,tender,tender,1,2024-11-08,2020_PWD_36629_1,Bairghatta to Sunhun road Km 1-0 to 2-0,Providing and laying Annual Surfacing (Periodic Maintenance) on Bairghatta to Sunhun road in Km 1/0 to 2/0 (during the year 2020-21) of Rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"8,61,815",13-Apr-2020 12:15 PM,120,No,Offline,,,1,27-Apr-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,194,590",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36630_1,tender,tender,1,2024-11-08,2020_PWD_36630_1,Bairghatta to Sunhun road Km 3-0 to 4-0,Providing and laying Annual Surfacing (Periodic Maintenance) on Bairghatta to Sunhun road in Km 3/0 to 4/0 (during the year 2020-21) of Rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"8,61,003",13-Apr-2020 12:35 PM,120,No,Offline,,,1,27-Apr-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,192,990",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36631_1,tender,tender,1,2024-11-08,2020_PWD_36631_1,Bairghatta to Sunhun road Km 4-0 to 5-0,Providing and laying Annual Surfacing (Periodic Maintenance) on Bairghatta to Sunhun road in Km 4/0 to 5/0 (during the year 2020-21) of Rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"8,59,987",13-Apr-2020 12:50 PM,120,No,Offline,,,1,27-Apr-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,191,710",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36644_1,tender,tender,1,2024-11-08,2020_PWD_36644_1,Tikkar to Ghandera road Km 3-0 to 4-0,Providing and laying Annual Surfacing (Periodic Maintenance) on Tikkar to Ghandera road in Km 3/0 to 4/0 (during the year 2020-21) of Rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"8,59,682",13-Apr-2020 04:00 PM,120,No,Offline,,,1,27-Apr-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,191,230",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36646_1,tender,tender,1,2024-11-08,2020_PWD_36646_1,Extension of Daroh Garh Jamula road kM 0/0 to 11/0,A/R and M/O Extension of Daroh Garh Jamula road upto Bairghatta Km 0/0 to 11/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"14,59,796",13-Apr-2020 04:30 PM,120,No,Offline,,,1,27-Apr-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,948,074",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36648_1,tender,tender,1,2024-11-08,2020_PWD_36648_1,Bairghatta to Sunhun road Km 6-0 to 7-0,Providing and laying Annual Surfacing (Periodic Maintenance) on Bairghatta to Sunhun road in Km 6/0 to 7/0 under performance based Financial Incentive 2017-18 (during the year 2018-19) of PMGSY rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"6,74,746",13-Apr-2020 04:45 PM,120,No,Offline,,,1,27-Apr-2020 11:30 AM,assessment,Price Bid Opening Date,,"939,074",,PWD,2019-2020
ocds-kjhdrl-2020_PWD_36775_1,tender,tender,1,2024-11-08,2020_PWD_36775_1,30.00 MTR Span Bailey Bridge Tahal Khad,Construction of 30.00 mtrs. span Bailey Bridge both side approaches over Tahal Khad on Kharouth to Ghaneta via Mahant Nagar (Kabrian) road at RD 1/390.,Works,Open Tender,Item Rate,Civil Works - Bridges,,No,No,"38,59,469",29-Apr-2020 11:00 AM,120,No,Offline,,,1,06-May-2020 11:30 AM,assessment,Price Bid Opening Date,,"6,728,376",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_36972_1,tender,tender,1,2024-11-08,2020_PWD_36972_1,Construction of HSC building Bhoura,Construction of Health Sub Centre building with delivery room at Bhoura in Tehsil Palampur Distt. Kangra (H.P.),Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"9,55,703",06-May-2020 10:00 AM,120,No,Offline,,,1,20-May-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,200,473",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_37332_1,tender,tender,1,2024-11-08,2020_PWD_37332_1,Saprul to Harizan Basti Sanooh 0/00 to 1/605,Construction of link road Saprul to Harizan Basti Sanooh via Govt. Senior Secondary School Sanooh Km. 0/00 to 1/605.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"48,13,868",22-May-2020 11:00 AM,120,No,Offline,,,1,02-Jun-2020 11:30 AM,assessment,Price Bid Opening Date,,"5,280,069",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_37377_1,tender,tender,1,2024-11-08,2020_PWD_37377_1,Construction of CHC Building at Dheera,Construction of CHC Building at Dheera in Tehsil Dheera Distt. Kangra (HP),Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"2,33,99,330",22-May-2020 11:30 AM,120,No,Offline,,,1,06-Jun-2020 11:30 AM,assessment,Price Bid Opening Date,,"30,145,279",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_37384_1,tender,tender,1,2024-11-08,2020_PWD_37384_1,Link road from Punner to Tara Km 0-0 to 2-225,Providing and laying Annual Surface (Periodic Maintenance) on link road from Punner to Tara under performance based Financial Incentive 2018-19 (during the year 2019-20) of PMGSY rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"15,01,434",22-May-2020 12:35 PM,120,No,Offline,,,1,03-Jun-2020 11:30 AM,assessment,Price Bid Opening Date,,"2,089,613",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_37437_1,tender,tender,1,2024-11-08,2020_PWD_37437_1,Link road to village Kharul Km 3-0 to 5-0,Providing and laying Annual Surface (Periodic Maintenance) on link road to village Kharul under performance based Financial Incentive 2018-19 (during the year 2019-20) of PMGSY rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,49,567",23-May-2020 02:15 PM,120,No,Offline,,,1,03-Jun-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,861,271.87",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_37468_1,tender,tender,1,2024-11-08,2020_PWD_37468_1,"Link road to village Kharul Km 2.0to3.0, 7.0to8.0",Providing and laying Annual Surface (Periodic Maintenance) on link road to village Kharul under performance based Financial Incentive 2017-18 (during the year 2018-19) of PMGSY rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,49,567",23-May-2020 03:15 PM,120,No,Offline,,,1,03-Jun-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,861,440",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_37918_1,tender,tender,1,2024-11-08,2020_PWD_37918_1,C/o HSC building Chambi in Sub-tehsil Dheera,Construction of Health Sub Centre building with delivery room at Chambi in Sub-tehsil Dheera Distt. Kangra (H.P),Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"9,55,703",11-Jun-2020 10:00 AM,120,No,Offline,,,1,24-Jun-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,141,582",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_38305_1,tender,tender,1,2024-11-08,2020_PWD_38305_1,RRD Bharwain Chintpurni Talwara road,Restoration of rain damages on Bharwain Chintpurni Talwara road km 0000 to 15310 SH Const of RCC Retaining wall at RD 11965 to 12000 above Gabrian wall and Retaining wall road side at RD 11960 to 12005,Works,Open Tender,Item Rate,Civil Works,,No,No,"24,68,100",23-Jun-2020 03:00 PM,120,No,Offline,,,1,30-Jun-2020 11:30 AM,assessment,Price Bid Opening Date,,"3,196,879",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_38327_1,tender,tender,1,2024-11-08,2020_PWD_38327_1,1227-76 dated 30/5/2020,Construction of Dalashni to Dehlidhar to Mahi km 0/0 to 2/010.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"78,81,713",24-Jun-2020 09:00 AM,120,No,Offline,Rejected-AOC,,1,06-Jul-2020 11:30 AM,assessment,Price Bid Opening Date,,"8,561,857",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_38401_1,tender,tender,1,2024-11-08,2020_PWD_38401_1,1000-60 dated 26-05-2020,Construction of 50 beded integrated Ayush SOWA-Rigpa Hospital at Bajoura Distt Kullu,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"7,59,56,753",06-Jul-2020 10:00 AM,120,No,Offline,,,1,20-Jul-2020 11:00 AM,assessment,Price Bid Opening Date,,"103,598,614",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_38831_2,tender,tender,1,2024-11-08,2020_PWD_38831_2,PW/RD/GA/2124-2223DT17-6-20,R/R damages to Dhara Narpa Pokta road km 0/0 to 7/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"9,10,685",10-Jul-2020 05:00 PM,60,No,Online,,,1,17-Jul-2020 11:00 AM,assessment,Price Bid Opening Date,,"1,849,930",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_39398_1,tender,tender,1,2024-11-08,2020_PWD_39398_1,PW/BD/CB/Tender Notice/2020- 3902-54 Dt.24.07.20,Construction of Additional Accommodation to Rest House at Gadagushaini Tehsil Banjar Distt.Kullu HP,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"1,12,41,407",31-Jul-2020 09:00 AM,90,No,Offline,,,1,17-Aug-2020 11:00 AM,assessment,Price Bid Opening Date,,"16,006,152",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_40227_1,tender,tender,1,2024-11-08,2020_PWD_40227_1,Chiran to Thirak via Village Devi Tilla 0.0 to10.1,Chiran to Thirak via Village Devi Tilla Km. 0/00 to 10/150 i/c Bridge over Bathu Khad at RD 1/665,Works,Open Tender,Item Rate,Civil Works - Bridges,,No,No,"7,60,86,432",05-Sep-2020 10:00 AM,120,No,Offline,,,1,01-Oct-2020 11:30 AM,assessment,Price Bid Opening Date,,"67,742,531",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_40380_1,tender,tender,1,2024-11-08,2020_PWD_40380_1,Upper Mangehar to Chharara road in Km 0-0 to 1-200,Providing and laying Annual Surfacing (Periodic Maintenance) on Upper Mangehar to Chharara road in Km 0/0 to 1/200 and Arla Gugga Mandir road upto Bhawarna road Km 2/0 to 3/0 (during the year 2020-21) of Rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"19,58,100",05-Sep-2020 04:45 PM,120,No,Offline,,,1,18-Sep-2020 11:30 AM,assessment,Price Bid Opening Date,,"2,727,624",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_40407_1,tender,tender,1,2024-11-08,2020_PWD_40407_1,Garla Dai from Bhattu Sullah Nanaon road Km0.0to1,Providing and laying Annual Surfacing (Periodic Maintenance) on Link road Garla Dai from Bhattu Sullah Nanaon road in Km 0/0 to 1/0 (Financial Incentive 2019-20 during the year 2020-21) of Rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"9,31,654",07-Sep-2020 02:15 PM,120,No,Offline,,,1,17-Sep-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,298,351",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_40532_1,tender,tender,1,2024-11-08,2020_PWD_40532_1,AMP-Panchrukhi Kaswa Jugehar Km 5-0 to 6-0,Providing and laying Annual Surfacing (Periodic Maintenance) on Panchrukhi Kaswa Jugehar road in Km 5/0 to 10/0 (during the year 2020-21) on rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,11,527",16-Sep-2020 10:00 AM,120,No,Offline,,,1,30-Sep-2020 11:30 AM,assessment,Price Bid Opening Date,,"1,819,297",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_40582_1,tender,tender,1,2024-11-08,2020_PWD_40582_1,AMP-Panchrukhi Kaswa Jugehar Km 7-0 to 9-0,Providing and laying Annual Surfacing (Periodic Maintenance) on Panchrukhi Kaswa Jugehar road in Km 5/0 to 10/0 (during the year 2020-21) on rural roads in the state of HP,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"16,41,857",16-Sep-2020 10:00 AM,120,No,Offline,,,1,30-Sep-2020 11:30 AM,assessment,Price Bid Opening Date,,"2,282,886",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_41719_1,tender,tender,1,2024-11-08,2020_PWD_41719_1,C/o Newly up-graded 50 bedded Hospital,C/o Newly up-graded 50 bedded Hospital at Bhawarna,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"14,10,430",17-Oct-2020 04:00 PM,120,No,Offline,,,1,30-Oct-2020 11:30 AM,assessment,Price Bid Opening Date,,"2,323,009",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_42531_1,tender,tender,1,2024-11-08,2020_PWD_42531_1,C/o Executive Engineer Residence at Bhawarna,Construction of HP.PWD Executive Engineer Residence at Bhawarna,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"32,46,670",17-Nov-2020 05:00 PM,120,No,Offline,,,1,01-Dec-2020 11:30 AM,assessment,Price Bid Opening Date,,"4,379,832",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_42824_2,tender,tender,1,2024-11-08,2020_PWD_42824_2,PW-RD-GA-T-13309-408dt4-11-20,C/O Kakoi Shanli road km 0/0 to 3/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,,28-Nov-2020 04:30 PM,90,No,Online,,,1,11-Dec-2020 11:00 AM,assessment,Price Bid Opening Date,,"1,555,184",,PWD,2020-2021
ocds-kjhdrl-2020_PWD_43262_1,tender,tender,1,2024-11-08,2020_PWD_43262_1,PW/BD/CB/Tender/20- 11350-58 Dt.26.11.20,Construction of Government Degree College Building at Sainj District Kullu HP,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,,16-Dec-2020 02:30 PM,90,No,Offline,,,1,31-Dec-2020 11:00 AM,assessment,Price Bid Opening Date,,"81,432,973",,PWD,2020-2021
ocds-kjhdrl-2021_HPInd_53715_2,tender,tender,1,2024-11-08,2021_HPInd_53715_2,No. Ind.SP/F/(NIT)148/94-Voll-II,M-07 (Sewing Machine (ISI Marked)),Goods,Open Tender,Item Wise,Miscellaneous Goods,,No,No,"14,98,470",18-Nov-2021 05:00 PM,120,No,Online,,,1,14-Dec-2021 11:00 AM,assessment,Price Bid Opening Date,,"749,235",,Industries Department,2021-2022
ocds-kjhdrl-2021_HPIPH_48681_1,tender,tender,1,2024-11-08,2021_HPIPH_48681_1,3393-3433 DT. 17.06.2021,Improvement of Water Supply Scheme for providing house hold conncection to PC habitation under G P Dehan Vanghiar in Tehsil Palampur Distt Kangra H P,Works,Open Tender,Lump-sum,Civil Works,,No,No,,17-Jun-2021 03:00 PM,120,No,Both(Online/Offline),,,1,25-Jun-2021 11:30 AM,assessment,Price Bid Opening Date,,"4,387,500",,HP Irrigation and Public Health,2021-2022
ocds-kjhdrl-2021_HPIPH_49175_1,tender,tender,1,2024-11-08,2021_HPIPH_49175_1,JS-DM-CB-21/2103-42/1,"Replacement of pumping machinery of Draught affected LWSS Roopa Khad to Darjolidhar in GP Kot Shilaroo in Tehsil Theog, Distt. Shimla HP SH SE of centrifugal pumping machinery 120 hp with allied accessories Stage 1st",Works,Open Tender,Item Rate,Pumps/Motors,,No,No,,29-Jun-2021 06:00 PM,120,No,Online,,,1,08-Jul-2021 11:30 AM,assessment,Price Bid Opening Date,,"1,260,000",,HP Irrigation and Public Health,2021-2022
ocds-kjhdrl-2021_HPIPH_52585_1,tender,tender,1,2024-11-08,2021_HPIPH_52585_1,NGB-KNG01-773,PFHHTC for multi vill group of Nagrota Bagwan consti Ustehar Amtrar Jhikli Kothi Teshil Nagrota,Works,Open Tender,Item Rate,Civil Works - Others,,No,No,"9,86,250",22-Sep-2021 05:00 PM,90,No,Online,,,1,05-Oct-2021 11:30 AM,assessment,Price Bid Opening Date,,"935,000",,HP Irrigation and Public Health,2021-2022
ocds-kjhdrl-2021_HPIPH_53833_1,tender,tender,1,2024-11-08,2021_HPIPH_53833_1,HP IPH 14705-45 DATED 22.11.2021,Augmentation and Improvement of lift water supply scheme Andretta Agojar Biara Tikker Indora in Tehsil Palampur Distt Kangra H P,Works,Open Tender,Lump-sum,Civil Works,,No,No,"42,33,317",22-Nov-2021 01:30 PM,120,No,Online,,,1,30-Nov-2021 11:30 AM,assessment,Price Bid Opening Date,,"4,170,000",,HP Irrigation and Public Health,2021-2022
ocds-kjhdrl-2021_HPIPH_54342_1,tender,tender,1,2024-11-08,2021_HPIPH_54342_1,EE/JSV/DIV/JWL-10263-10313 dt. 04.12.2021,"Providing Urban water supply scheme Jawali Intehsil Jawali Distt Kangra HP CO Over Head tank of 110000 litres capacity with 15 mtrs staging height 95000 Litres capacity with 15 mtr staging height, 85000 Litres capacity with15 mtr staging height",Works,Open Tender,Item Rate,Civil Works - Water Works,,No,No,"66,29,400",04-Dec-2021 05:00 PM,120,No,Online,,,1,13-Dec-2021 11:30 AM,assessment,Price Bid Opening Date,,"5,049,700",,HP Irrigation and Public Health,2021-2022
