Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215509.0,M D TRADE AND SUPPLY,INR,1.0,06-Jan-2024 04:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215569.0,Hemanga Kumar Deuri,INR,1.0,19-Dec-2023 04:01 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215604.0,Jakir Hossain Ahmed,INR,1.0,28-Dec-2023 04:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215620.0,M/S Babajee Enterprise,INR,1.0,05-Jan-2024 12:52 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215666.0,DEBA PRASAD SARMA,INR,1.0,05-Jan-2024 08:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215691.0,"R.K Enterprise,Bilasipara",INR,1.0,05-Jan-2024 06:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215709.0,KAILASH BHUYAN,INR,1.0,18-Dec-2023 09:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215974.0,SUPRIYA PAUL,INR,1.0,05-Jan-2024 08:50 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217484.0,ANI ENTERPRISE,INR,1.0,06-Jan-2024 12:42 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217696.0,Debojit Chakrabort,INR,1.0,05-Jan-2024 06:33 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217898.0,M/S-RAM KRISHNA PHOTOSTATE AND STATIONERIES,INR,1.0,05-Jan-2024 08:30 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218481.0,TEZPUR STATIONERY HOUSE,INR,1.0,06-Jan-2024 04:04 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218546.0,Suman Enterprise,INR,1.0,06-Jan-2024 03:32 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218565.0,M/s Hari Om Associates,INR,1.0,06-Jan-2024 11:01 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218581.0,PARLEE ENETRPRISE,INR,1.0,05-Jan-2024 02:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218583.0,Ratul Sarma,INR,1.0,06-Jan-2024 02:47 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218585.0,SHARMA OFFSET PRINTERS,INR,1.0,06-Jan-2024 12:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218586.0,MANISH KUMAR KUMPAWAT,INR,1.0,06-Jan-2024 02:13 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218604.0,BARPETA OFFSET PRESS,INR,1.0,05-Jan-2024 06:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218610.0,Tridip Baruah,INR,1.0,04-Jan-2024 02:59 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218638.0,HIMANGSHU PATGIRI,INR,1.0,05-Jan-2024 08:32 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218646.0,DMS,INR,1.0,06-Jan-2024 11:50 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218647.0,M/s Ever Green Enterprise,INR,1.0,20-Dec-2023 01:51 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218672.0,M/s Annapurna Traders,INR,1.0,06-Jan-2024 12:23 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218678.0,M/s Excel Enterprise,INR,1.0,20-Dec-2023 10:22 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218695.0,M/S S.S. ENTERPRISE,INR,1.0,06-Jan-2024 02:35 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218703.0,M/s Hariom Enterprise,INR,1.0,05-Jan-2024 06:04 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218716.0,M/S P B ENTERPRISE,INR,1.0,05-Jan-2024 02:33 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218719.0,M/s Ganesh Enterprise,INR,1.0,06-Jan-2024 01:14 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218727.0,ASHIRBAD COMPUTER SOFT,INR,1.0,05-Jan-2024 10:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218766.0,DS Enterprise,INR,1.0,03-Jan-2024 10:02 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218767.0,LUCKY BOOK STALL,INR,1.0,06-Jan-2024 11:57 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218769.0,M/s Jayshree Enterprise,INR,1.0,22-Dec-2023 02:11 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218786.0,M/S Nirupama Enterprise,INR,1.0,06-Jan-2024 10:40 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218789.0,M/S DIBRU OFFSET,INR,1.0,06-Jan-2024 12:24 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218797.0,M/s Sumati Traders,INR,1.0,13-Dec-2023 02:35 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218818.0,A. G. ENTERPRISE,INR,1.0,04-Jan-2024 08:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218821.0,SR Enterprise,INR,1.0,06-Jan-2024 11:24 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218823.0,M/S A R ASSOCIATES,INR,1.0,06-Jan-2024 10:51 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218827.0,HRISOB ENTERPRISE,INR,1.0,19-Dec-2023 12:35 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218828.0,Bhuyan Offset Printing,INR,1.0,06-Jan-2024 04:49 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218830.0,DEEPAK CHETRY,INR,1.0,06-Jan-2024 02:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218850.0,M/s Jyoti Book Stall,INR,1.0,05-Jan-2024 09:14 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218853.0,Asomi Enterprise,INR,1.0,04-Jan-2024 09:41 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218860.0,MANAS DAS,INR,1.0,04-Jan-2024 08:48 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218870.0,Maa Baishnu Devi Offset Press,INR,1.0,05-Jan-2024 09:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218880.0,DURGA PRASAD UPADHYA,INR,1.0,04-Jan-2024 03:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218904.0,Abdus Satter,INR,1.0,05-Jan-2024 06:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218906.0,M/S ARNAB JYOTI NATH,INR,1.0,06-Jan-2024 03:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218907.0,M/s Shree Kartik Associates,INR,1.0,05-Jan-2024 01:35 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218917.0,M/s Maa Traders,INR,1.0,06-Jan-2024 03:14 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218921.0,ANONDA BEY,INR,1.0,05-Jan-2024 06:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218944.0,Uniquehut Enterprise,INR,1.0,06-Jan-2024 04:51 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218951.0,JAYSHREE ENTERPRISE,INR,1.0,03-Jan-2024 05:16 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218991.0,MD ABU NASER,INR,1.0,05-Jan-2024 12:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218993.0,Dibyajyoti Kaushik,INR,1.0,05-Jan-2024 08:15 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218997.0,M/s Rahul Enterprise,INR,1.0,05-Jan-2024 09:52 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218999.0,M/s M.R. Enterprise,INR,1.0,05-Jan-2024 12:12 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219004.0,Jahangir Alom Shah,INR,1.0,06-Jan-2024 11:35 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219013.0,PADMASHRI BISWAS,INR,1.0,06-Jan-2024 01:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219027.0,M K D ENTERPRISE,INR,1.0,05-Jan-2024 08:07 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219033.0,BIJIT SHARMA,INR,1.0,06-Jan-2024 11:37 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219038.0,M/S Raha Enterprise,INR,1.0,05-Jan-2024 04:15 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,1.0,L1,
