Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Gorakhpur,CONSTRUCTION OF SUB CENTRE (WITH HEALTH WELLNESS ROOM) AT KEVTALIYA BLOCK-RUDRAPUR DIST-DEORIA,577/UPRNSS GKP-I/E-TENDER/24-25 DT. 02.09.24,2024_UPRNS_952738_2,07-Dec-2024,"INR 2,337,298.6",180,Ugrasen Singh,09-Dec-2024 02:31 PM,wokevtaliya.pdf (1086.00 KB),Contract Value,M/S NOOTAN INFRATECH,"2,337,298.6",INR,2024_UPRNS_952727_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Gorakhpur,CONSTRUCTION OF SUB CENTRE (WITH HEALTH WELLNESS ROOM) AT KEVTALIYA BLOCK-RUDRAPUR DIST-DEORIA,577/UPRNSS GKP-I/E-TENDER/24-25 DT. 02.09.24,2024_UPRNS_952738_2,07-Dec-2024,"INR 2,337,298.6",180,Ugrasen Singh,09-Dec-2024 02:31 PM,wokevtaliya.pdf (1086.00 KB),Contract Value,M/S NOOTAN INFRATECH,"2,337,298.6",INR,2024_UPRNS_952738_2
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,"CONSTRUCTION OF GRAMIN SATDIUM AT LAXMANGARHI, BLOCK-KHER, DISTRICT-ALIGARH",146/E-TENDER/2024-2025,2024_UPRNS_956491_1,05-Dec-2024,"INR 64,099,934",720,NAGENDRA YADAV,24-Dec-2024 04:52 PM,KHER.pdf (1039.00 KB),QUOTED AMOUNT LOWER THEN OTHER BIDER,M/S SHISHU PRATAP SINGH CONTRACTOR,"64,099,934",INR,2024_UPRNS_956491_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Construction work of Health and Wellness Centre at Hadaha Block Achalganj District Unnao U P,216/ETENDER/UPRNSS/07.10.2024,2024_UPRNS_963870_1,21-Oct-2024,"INR 434,823",90,DHERMENDRA KUMAR SRIVASTAVA,22-Nov-2024 12:37 PM,workorderHWChadaha.pdf (733.00 KB),,ashish verma,"434,823",INR,2024_UPRNS_963870_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mukhyalay,Construction work of Health and Wellness Centre at Murtazanagar Block Bichhiya District Unnao U P,217/ETENDER/UPRNSS/07.10.2024,2024_UPRNS_963909_1,21-Oct-2024,"INR 434,801",90,DHERMENDRA KUMAR SRIVASTAVA,22-Nov-2024 12:32 PM,workorderHWCmurtazanagar.pdf (740.00 KB),,ashish verma,"434,801",INR,2024_UPRNS_963909_1
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,"REPAIR, RENOVATION, PAINTING OF RESIDENTIAL BUILDINGS OF A.D.M.(Judicial) AMBEDKAR NAGAR",589/UPRNSS/EXEN/ETENDER/24-25 DT 8-10-24,2024_UPRNS_964960_2,09-Dec-2024,"INR 730,100",90,Virendra Kumar Chaurasia,09-Dec-2024 07:10 PM,financial.pdf (237.00 KB),"REPAIR, RENOVATION, PAINTING OF RESIDENTIAL BUILDINGS OF A.D.M.(Judicial) AMBEDKAR NAGAR",SUMITRA PATHAK,"729,661.94",INR,2024_UPRNS_964960_2
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,"REPAIR, RENOVATION, PAINTING OF RESIDENTIAL BUILDINGS OF A.D.M. AMBEDKAR NAGAR",588/UPRNSS/EXEN/ETENDER/24-25 DT 8-10-24,2024_UPRNS_964971_2,09-Dec-2024,"INR 766,100",90,Virendra Kumar Chaurasia,09-Dec-2024 07:05 PM,financial.pdf (235.00 KB),"REPAIR, RENOVATION, PAINTING OF RESIDENTIAL BUILDINGS OF A.D.M. AMBEDKAR NAGAR",SUMITRA PATHAK,"765,563.73",INR,2024_UPRNS_964971_2
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,"REPAIR, RENOVATION, PAINTING OF Emp. RESIDENTIAL BUILDINGS  TYPE-1 (3 No.) and TYPE-2(4 No.) at D.M. Residence  AMBEDKAR NAGAR",591/UPRNSS/EXEN/ETENDER/24-25 DT 8-10-24,2024_UPRNS_964989_2,09-Dec-2024,"INR 767,100",90,Virendra Kumar Chaurasia,09-Dec-2024 07:16 PM,financial.pdf (232.00 KB),"REPAIR, RENOVATION, PAINTING OF Emp. RESIDENTIAL BUILDINGS TYPE-1 (3 No.) and TYPE-2(4 No.) at D.M. Residence AMBEDKAR NAGAR",SUMITRA PATHAK,"766,563.03",INR,2024_UPRNS_964984_2
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,"REPAIR, RENOVATION, PAINTING OF Emp. RESIDENTIAL BUILDINGS  TYPE-1 (3 No.) and TYPE-2(4 No.) at D.M. Residence  AMBEDKAR NAGAR",591/UPRNSS/EXEN/ETENDER/24-25 DT 8-10-24,2024_UPRNS_964989_2,09-Dec-2024,"INR 767,100",90,Virendra Kumar Chaurasia,09-Dec-2024 07:16 PM,financial.pdf (232.00 KB),"REPAIR, RENOVATION, PAINTING OF Emp. RESIDENTIAL BUILDINGS TYPE-1 (3 No.) and TYPE-2(4 No.) at D.M. Residence AMBEDKAR NAGAR",SUMITRA PATHAK,"766,563.03",INR,2024_UPRNS_964989_2
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,"REPAIR, RENOVATION, PAINTING OF COLLECTORATE IN WORKING EMPLOYEE ON NIVIYAHWA POKHARA TYPE-1 (TOTAL 28 NOS) OF  13 NOS RESIDENCE , AMBEDKAR NAGAR",592/UPRNSS/EXEN/ETENDER/24-25 DT 8-10-24,2024_UPRNS_964998_2,09-Dec-2024,"INR 714,100",90,Virendra Kumar Chaurasia,09-Dec-2024 07:25 PM,financial.pdf (241.00 KB),"REPAIR, RENOVATION, PAINTING OF COLLECTORATE IN WORKING EMPLOYEE ON NIVIYAHWA POKHARA TYPE-1 (TOTAL 28 NOS) OF 13 NOS RESIDENCE , AMBEDKAR NAGAR",SUMITRA PATHAK,"713,671.54",INR,2024_UPRNS_964998_2
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Rikhauna Dy From Km.0.000 to Km 9.600 (Lot-26),03/EE/2024-25,2024_UPIDC_966227_48,14-Nov-2024,"INR 203,910",15,VISHAL PORWAL,27-Nov-2024 07:31 PM,Lot-26.pdf (103.00 KB),,bhagwant singh,"203,910",INR,2024_UPIDC_966227_47
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Rikhauna Dy From Km.0.000 to Km 9.600 (Lot-26),03/EE/2024-25,2024_UPIDC_966227_48,14-Nov-2024,"INR 203,910",15,VISHAL PORWAL,27-Nov-2024 07:31 PM,Lot-26.pdf (103.00 KB),,bhagwant singh,"203,910",INR,2024_UPIDC_966227_48
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",Renovation of bitmun road of Pindari mr km 0.700 to km 3.000,2231/rkd/notice-02-lot-16,2024_UPIDC_966231_1,08-Nov-2024,"INR 2,503,706",25,ram bilas singh yadav,12-Nov-2024 01:04 PM,pindari.pdf (282.00 KB),aoc,M/S Kamlesh Kumar Singh,"2,503,706",INR,2024_UPIDC_966227_49
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",Renovation of bitmun road of Pindari mr km 0.700 to km 3.000,2231/rkd/notice-02-lot-16,2024_UPIDC_966231_1,08-Nov-2024,"INR 2,503,706",25,ram bilas singh yadav,12-Nov-2024 01:04 PM,pindari.pdf (282.00 KB),aoc,M/S Kamlesh Kumar Singh,"2,503,706",INR,2024_UPIDC_966227_50
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",Renovation of bitmun road of Pindari mr km 0.700 to km 3.000,2231/rkd/notice-02-lot-16,2024_UPIDC_966231_1,08-Nov-2024,"INR 2,503,706",25,ram bilas singh yadav,12-Nov-2024 01:04 PM,pindari.pdf (282.00 KB),aoc,M/S Kamlesh Kumar Singh,"2,503,706",INR,2024_UPIDC_966227_6
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",Renovation of bitmun road of Pindari mr km 0.700 to km 3.000,2231/rkd/notice-02-lot-16,2024_UPIDC_966231_1,08-Nov-2024,"INR 2,503,706",25,ram bilas singh yadav,12-Nov-2024 01:04 PM,pindari.pdf (282.00 KB),aoc,M/S Kamlesh Kumar Singh,"2,503,706",INR,2024_UPIDC_966231_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",renovation  of road lot 17,2231/rkd/notice-02-lot-17,2024_UPIDC_966236_2,27-Nov-2024,"INR 2,315,519",25,ram bilas singh yadav,27-Nov-2024 06:36 PM,17road.pdf (242.00 KB),AOC,malati construction,"2,315,519",INR,2024_UPIDC_966236_2
"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",Estimate for Silt Clearance of Burhadana Dy. from km. 19.200 to km. 42.322,01/EE/2024-25,2024_UPIDC_966237_1,08-Nov-2024,"INR 457,408.8",15,Pradeep singh Patel,08-Nov-2024 04:06 PM,burhadanady..pdf (284.00 KB),,KUSUM TRADERS,"457,408.8",INR,2024_UPIDC_966237_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",Renovation of bitmun road of Raebareli dy km 12.500 to 12.900 L/B,2231/rkd/notice-02-lot-18,2024_UPIDC_966239_1,08-Nov-2024,"INR 557,100",25,ram bilas singh yadav,12-Nov-2024 01:02 PM,raebareli.pdf (299.00 KB),aoc,malati construction,"557,100",INR,2024_UPIDC_966239_1
"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",Estimate for Silt Clearance of Mangalpur Dy. from km. 17.833 to km. 33.051,01/EE/2024-25,2024_UPIDC_966245_1,08-Nov-2024,"INR 512,152",15,Pradeep singh Patel,08-Nov-2024 04:10 PM,mangalpurdy.pdf (285.00 KB),,sudhir yadav,"512,152",INR,2024_UPIDC_966243_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Gajipur Dy From Km. 0.000 to Km 12.200 (Lot-32),03/EE/2024-25,2024_UPIDC_966227_32,14-Nov-2024,"INR 262,556",20,VISHAL PORWAL,18-Dec-2024 01:46 PM,Lot-32.pdf (103.00 KB),,M/S VISHWANATH CONSTRUCTION,"262,556",INR,2024_UPIDC_966227_31
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Gajipur Dy From Km. 0.000 to Km 12.200 (Lot-32),03/EE/2024-25,2024_UPIDC_966227_32,14-Nov-2024,"INR 262,556",20,VISHAL PORWAL,18-Dec-2024 01:46 PM,Lot-32.pdf (103.00 KB),,M/S VISHWANATH CONSTRUCTION,"262,556",INR,2024_UPIDC_966227_32
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Bhandia Dy From Km. 0.000 to Km 23.900 (Lot-33),03/EE/2024-25,2024_UPIDC_966227_33,14-Nov-2024,"INR 605,501",20,VISHAL PORWAL,18-Dec-2024 01:50 PM,Lot-33.pdf (103.00 KB),Date of start,M/S VISHWANATH CONSTRUCTION,"605,501",INR,2024_UPIDC_966227_33
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Jaipalpur Mr From Km. 0.000 to Km 9.700 (Lot-36),03/EE/2024-25,2024_UPIDC_966227_36,14-Nov-2024,"INR 248,173",20,VISHAL PORWAL,18-Dec-2024 01:39 PM,Lot-36.pdf (104.00 KB),Date of start,M/s Jitendra Kumar Singh,"248,173",INR,2024_UPIDC_966227_36
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Amaniganj Dy From Km. 0.000 to Km 11.100 (Lot-37),03/EE/2024-25,2024_UPIDC_966227_37,16-Nov-2024,"INR 281,189",20,VISHAL PORWAL,18-Dec-2024 01:33 PM,Lot-37.pdf (103.00 KB),,MS ISHA ENTERPRISES,"281,189",INR,2024_UPIDC_966227_37
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Daliganj Dy From Km. 0.000 to Km 12.500 (Lot-38),03/EE/2024-25,2024_UPIDC_966227_38,12-Nov-2024,"INR 507,444",20,VISHAL PORWAL,18-Dec-2024 01:56 PM,Lot-04.pdf (104.00 KB),Date of start,M/S. S. S. TECHNOSALES,"507,444",INR,2024_UPIDC_966227_38
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearence of Kursi Dy. From Km 0.000 to km 7.300 (Lot-39),03/EE/2024-25,2024_UPIDC_966227_39,14-Nov-2024,"INR 241,495",20,VISHAL PORWAL,26-Nov-2024 07:09 PM,Lot-39.pdf (103.00 KB),,Pradeep Kumar Shukla,"241,495",INR,2024_UPIDC_966227_39
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearence of Saroura dy  From Km 0.000 to Km 21.290 (Lot-40),03/EE/2024-25,2024_UPIDC_966227_40,16-Nov-2024,"INR 802,914",20,VISHAL PORWAL,27-Nov-2024 06:58 PM,Lot-40.pdf (103.00 KB),,Sujet Kumar,"802,914",INR,2024_UPIDC_966227_40
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearence of Tikait ganj Dy Km  0.000 to km 9.700 (Lot-41),03/EE/2024-25,2024_UPIDC_966227_41,16-Nov-2024,"INR 242,145",20,VISHAL PORWAL,18-Dec-2024 01:36 PM,Lot-41.pdf (103.00 KB),Date of start,M/s Jitendra Kumar Singh,"242,145",INR,2024_UPIDC_966227_41
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearence of Saroura dy  From Km 0.000 to Km 21.290 (Lot-40),03/EE/2024-25,2024_UPIDC_966227_40,16-Nov-2024,"INR 802,914",20,VISHAL PORWAL,27-Nov-2024 06:58 PM,Lot-40.pdf (103.00 KB),,Sujet Kumar,"802,914",INR,2024_UPIDC_966227_4
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Haibatpur Dy From Km. 0.000 to Km 11.500 (Lot-16),03/EE/2024-25,2024_UPIDC_966227_16,16-Nov-2024,"INR 399,087",20,VISHAL PORWAL,18-Dec-2024 02:03 PM,Lot-16.pdf (104.00 KB),Date of start,Sujet Kumar,"399,087",INR,2024_UPIDC_966227_16
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Maharaj Nagar Minor from km 0.000 to km 10.650 (Lot-19),03/EE/2024-25,2024_UPIDC_966227_19,12-Nov-2024,"INR 253,433",20,VISHAL PORWAL,27-Nov-2024 06:53 PM,Lot-19.pdf (104.00 KB),,RAJEEV KUMAR SINGH,"253,433",INR,2024_UPIDC_966227_19
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Dara Nagar Minor from km 0.000 to km 8.500  (Lot-20),03/EE/2024-25,2024_UPIDC_966227_20,16-Nov-2024,"INR 201,397",20,VISHAL PORWAL,27-Nov-2024 07:17 PM,Lot-20.pdf (104.00 KB),,M/s Jai Singh,"201,397",INR,2024_UPIDC_966227_20
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Kalyanpur Dy From Km.0.000 to Km 7.440 (Lot-21),03/EE/2024-25,2024_UPIDC_966227_21,12-Nov-2024,"INR 144,705",20,VISHAL PORWAL,27-Nov-2024 06:55 PM,Lot-21.pdf (104.00 KB),,RAJ KUMAR CONTRACTORS,"144,705",INR,2024_UPIDC_966227_21
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Laharpur Dy. from km 9.000 to km 23.864 (Lot-25),03/EE/2024-25,2024_UPIDC_966227_25,16-Nov-2024,"INR 480,032",20,VISHAL PORWAL,27-Nov-2024 07:06 PM,Lot-25.pdf (103.00 KB),,M/s Jai Singh,"480,032",INR,2024_UPIDC_966227_22
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Laharpur Dy. from km 9.000 to km 23.864 (Lot-25),03/EE/2024-25,2024_UPIDC_966227_25,16-Nov-2024,"INR 480,032",20,VISHAL PORWAL,27-Nov-2024 07:06 PM,Lot-25.pdf (103.00 KB),,M/s Jai Singh,"480,032",INR,2024_UPIDC_966227_24
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Laharpur Dy. from km 9.000 to km 23.864 (Lot-25),03/EE/2024-25,2024_UPIDC_966227_25,16-Nov-2024,"INR 480,032",20,VISHAL PORWAL,27-Nov-2024 07:06 PM,Lot-25.pdf (103.00 KB),,M/s Jai Singh,"480,032",INR,2024_UPIDC_966227_25
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Kamlapur Dy From Km. 0.000 to Km 7.950 (Lot-29),03/EE/2024-25,2024_UPIDC_966227_29,14-Nov-2024,"INR 146,985",20,VISHAL PORWAL,26-Nov-2024 07:05 PM,Lot-29.pdf (103.00 KB),,Pradeep Kumar Shukla,"146,985",INR,2024_UPIDC_966227_29
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Gangapur mr.  from km 0.000 to km 7.400 (Lot-02),03/EE/2024-25,2024_UPIDC_966227_2,16-Nov-2024,"INR 181,891",20,VISHAL PORWAL,27-Nov-2024 07:09 PM,Lot-02.pdf (103.00 KB),,BHAGAUTI CONTRACTOR,"181,891",INR,2024_UPIDC_966227_2
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Gajipur Dy From Km. 0.000 to Km 12.200 (Lot-32),03/EE/2024-25,2024_UPIDC_966227_32,14-Nov-2024,"INR 262,556",20,VISHAL PORWAL,18-Dec-2024 01:46 PM,Lot-32.pdf (103.00 KB),,M/S VISHWANATH CONSTRUCTION,"262,556",INR,2024_UPIDC_966227_30
"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||ID, auriya",Estimate for Silt Clearance of Harchandpur Dy. from km. 0.000 to km. 33.790,01/EE/2024-25,2024_UPIDC_966205_1,08-Nov-2024,"INR 944,735",15,Pradeep singh Patel,08-Nov-2024 04:09 PM,harchandpurdy.pdf (284.00 KB),,SHRI CONSTRUCTION,"944,735",INR,2024_UPIDC_966205_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",Renovation of bitmun road of Nakdilpur mr km 2.200 to 3.000 L/B,2231/rkd/notice-02-lot-12,2024_UPIDC_966217_1,08-Nov-2024,"INR 1,246,860",25,ram bilas singh yadav,12-Nov-2024 12:55 PM,nakdil.pdf (301.00 KB),aoc,CHETAN ENTERPRISES,"1,246,860",INR,2024_UPIDC_966211_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",Renovation of bitmun road of Nakdilpur mr km 2.200 to 3.000 L/B,2231/rkd/notice-02-lot-12,2024_UPIDC_966217_1,08-Nov-2024,"INR 1,246,860",25,ram bilas singh yadav,12-Nov-2024 12:55 PM,nakdil.pdf (301.00 KB),aoc,CHETAN ENTERPRISES,"1,246,860",INR,2024_UPIDC_966217_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",renovation  of road lot 13,2231/rkd/notice-02-lot-13,2024_UPIDC_966223_2,22-Nov-2024,"INR 1,540,583.92",25,ram bilas singh yadav,27-Nov-2024 06:10 PM,13rr.pdf (276.00 KB),accpted AOC,m/s sanjay kumar singh,"1,540,583.92",INR,2024_UPIDC_966223_2
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",Renovation of bitmun road of Raebareli dy km 17.000 to to 19.100 L/B,2231/rkd/notice-02-lot-14,2024_UPIDC_966226_1,12-Nov-2024,"INR 1,989,291.35",25,ram bilas singh yadav,20-Nov-2024 03:31 PM,rbl.pdf (254.00 KB),aoc,M/s Mahabali Construction & Supliars,"1,989,291.35",INR,2024_UPIDC_966226_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt Clearance of Ramkot Dy From Km. 10.00 to Km 20.230 (Lot-10),03/EE/2024-25,2024_UPIDC_966227_10,14-Nov-2024,"INR 504,779",20,VISHAL PORWAL,26-Nov-2024 07:12 PM,Lot-10.pdf (103.00 KB),,Pradeep Kumar Shukla,"504,779",INR,2024_UPIDC_966227_10
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",Silt clearance of Mitauli dy from km 0.000 to km 10.600 (Lot-11),03/EE/2024-25,2024_UPIDC_966227_11,12-Nov-2024,"INR 530,568",20,VISHAL PORWAL,26-Nov-2024 07:03 PM,Lot-11.pdf (169.00 KB),,M/s Awdesh kumar mishra,"530,568",INR,2024_UPIDC_966227_11
